"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Esa Lindell","19-20","DAL","D",65,76.12,100,84.42,85.08,86.89,95.37,9.36,0,50.26,9.28,70.76,12.41,92.96,14.03,6.49,0.32,9.36,40.98,58.35,78.93,6.17,18.63,100
"Esa Lindell","20-21","DAL","D",54,65.75,80.89,81.79,81.3,82.63,89.74,3.82,0.9,44.51,9.91,57.02,13.11,76.46,16.07,5.03,0.57,2.92,34.6,43.9,60.39,4.45,8.59,90.88
"Esa Lindell","21-22","DAL","D",74,34.12,100,77.47,83.02,85.19,94.38,6.93,0,54.36,15.81,77.06,15.76,91.14,15.84,8.56,0.51,6.93,38.55,61.3,75.3,8.05,12.75,100
"Ethan Bear","19-20","EDM","D",70,53.38,82.97,77.53,80.25,84.35,86.81,5.53,1.14,32.03,9.28,42.21,10.39,68.15,12.65,3.55,0.54,4.39,22.75,31.82,55.5,3.01,17.26,87.77
"Ethan Bear","20-21","EDM","D",41,23.17,100,82.16,84.81,85.79,94.47,2.41,0,39.36,8.55,47.73,8.55,70.98,11.76,4.87,0.28,2.41,30.82,39.18,59.22,4.58,6.12,100
"Ethan Bear","21-22","CAR","D",57,32.95,100,79.85,81.26,81.64,83.51,8.74,0,55.05,13.89,76.44,17.63,78.46,17.64,7.1,1.4,8.74,41.15,58.82,60.82,5.7,15.88,100
"Evan Bouchard","21-22","EDM","D",80,107.62,92.29,89.7,90,90.83,91.44,6.61,0.55,63.97,7.35,86.2,9.58,106.56,10.76,9.36,0.88,6.05,56.62,76.62,95.8,8.48,10.33,92.49
"Evan Rodrigues","19-20","BUF","C",37,21.38,100,90.19,88.74,90.93,95.31,3.31,0,52.62,5.72,66.54,8.45,84.11,8.39,5.14,0.25,3.31,46.89,58.09,75.72,4.88,6.29,100
"Evan Rodrigues","20-21","PIT","C",34,37.73,80.08,80.66,83.99,82.35,80.98,6.33,1.57,41.52,9.95,52.24,9.95,69.54,14.9,4.2,0.99,4.75,31.57,42.28,54.64,3.21,15.24,84.19
"Evan Rodrigues","21-22","PIT","C",80,155.73,94.91,81.54,83.38,85.55,86.98,6.68,0.36,58.48,13.24,78.61,15.67,101.71,17.18,7.85,1.18,6.32,45.24,62.93,84.53,6.68,11.42,97.29
"Evander Kane","19-20","S.J","L",63,169.37,96.2,86.54,87.27,88.95,88.35,8.88,0.35,64.84,10.08,88.93,12.97,116.32,14.45,8.73,1.15,8.53,54.76,75.96,101.87,7.58,13.7,96.52
"Evander Kane","20-21","S.J","L",53,152.68,87.14,79.62,82.73,84.1,86.91,5.16,0.76,55.61,14.23,73.4,15.32,97.58,18.45,6.86,1.03,4.4,41.37,58.08,79.13,5.83,9.29,94.64
"Evander Kane","21-22","EDM","L",43,104.88,93.88,87.12,87.07,87.69,90.33,7.64,0.5,67.55,9.98,90.5,13.44,112.27,15.76,9.99,1.07,7.14,57.56,77.05,96.5,8.92,11.31,95.01
"Evgeni Malkin","19-20","PIT","C",55,197.68,86.83,83.13,85.32,86.88,91.38,7.82,1.19,57.74,11.72,78.37,13.48,104.23,15.74,8.08,0.76,6.63,46.03,64.89,88.49,7.32,13.55,89.87
"Evgeni Malkin","20-21","PIT","C",32,103.03,95.11,78.09,79.98,82.38,84.44,9.85,0.51,63.94,17.94,80.31,20.1,105.45,22.56,8.37,1.54,9.35,46,60.21,82.89,6.83,15.41,97.18
"Evgeni Malkin","21-22","PIT","C",41,149.83,89.93,80.21,82.3,85.01,86.34,10.51,1.18,64.79,15.98,88.92,19.12,115.3,20.33,10.48,1.66,9.33,48.81,69.8,94.97,8.82,16.22,92.63
"Evgeny Dadonov","19-20","FLA","R",69,229.35,90.69,80.15,82.85,86.22,84.76,8.41,0.86,57.6,14.27,81.2,16.81,112.08,17.91,7.42,1.33,7.55,43.34,64.4,94.17,6.09,14.6,93.95
"Evgeny Dadonov","20-21","OTT","R",55,159.55,76.42,79.46,79.51,82.22,85.78,3.94,1.21,44.72,11.56,61.26,15.79,78.58,16.99,6.13,1.02,2.72,33.16,45.47,61.59,5.11,8.8,89.49
"Evgeny Dadonov","21-22","VGK","R",76,183.48,84.22,79.69,81.92,84.05,87.78,5.53,1.04,50.02,12.75,71.38,15.76,93.22,17.69,7.33,1.02,4.5,37.27,55.62,75.52,6.31,11.06,91.87
"Evgeny Kuznetsov","19-20","WSH","C",62,194.68,85.68,81.49,84.55,86.05,88.15,6.9,1.15,51.95,11.8,74.81,13.67,93.63,15.18,7.45,1,5.74,40.15,61.13,78.45,6.45,13.28,90.23
"Evgeny Kuznetsov","20-21","WSH","C",40,98.37,85.15,91.45,89.43,90.49,91.71,9.23,1.61,61.43,5.75,83.32,9.84,100.68,10.58,7.42,0.67,7.62,55.68,73.47,90.11,6.75,15.03,71.97
"Evgeny Kuznetsov","21-22","WSH","C",77,287.8,86.17,82.55,83.93,85.73,90.56,8.3,1.33,59.79,12.64,82.31,15.76,104.48,17.39,7.92,0.83,6.97,47.15,66.56,87.09,7.1,13.89,89.46
"Evgeny Svechnikov","20-21","DET","L",21,28.87,100,63.27,66.08,70.14,69.74,4.32,0,37.12,21.55,45.83,23.53,64.74,27.56,5.03,2.18,4.32,15.57,22.3,37.18,2.85,11.65,100
"Fabian Zetterlund","21-22","N.J","L",14,21.62,0,84.94,88.56,90.08,84.26,0,2.75,51.98,9.21,71.1,9.19,84.17,9.27,4.61,0.86,-2.75,42.77,61.91,74.9,3.75,0,70.18
"Filip Chytil","19-20","NYR","C",59,77.05,88.75,72.06,75.85,77.85,90.17,5.72,0.72,50.97,19.76,66.95,21.31,91.56,26.05,6.14,0.67,4.99,31.21,45.64,65.51,5.47,11.21,96.34
"Filip Chytil","20-21","NYR","C",40,27.67,0,69.61,70.83,73.04,88.07,0,0,20.51,8.96,37.38,15.4,47.16,17.41,3.36,0.46,0,11.56,21.99,29.75,2.91,0,100
"Filip Chytil","21-22","NYR","C",66,71.02,100,77.68,83.57,85.26,88.82,3.16,0,51.48,14.79,75.42,14.83,95.58,16.52,6.45,0.81,3.16,36.69,60.59,79.05,5.64,6.14,100
"Filip Forsberg","19-20","NSH","L",62,175.73,88.38,87.12,88.18,90.05,92.51,8.26,1.09,68.14,10.08,92.56,12.4,121.8,13.46,9.83,0.8,7.17,58.06,80.15,108.33,9.03,12.12,89.22
"Filip Forsberg","20-21","NSH","L",38,113.87,89.81,86.09,85.81,87.96,89.77,8.64,0.98,61.61,9.96,79.75,13.18,112.6,15.42,6.98,0.8,7.66,51.65,66.57,97.18,6.19,14.03,90.16
"Filip Forsberg","21-22","NSH","L",69,215.28,91.18,83.13,85.17,87.18,86.26,12.18,1.18,60.22,12.22,85.14,14.82,113.97,16.77,8.07,1.28,11,48,70.31,97.21,6.78,20.23,90.35
"Filip Hronek","19-20","DET","D",62,178.85,72.43,73.75,78.25,80.85,82.37,4.84,1.84,38.88,13.84,58.16,16.16,75.74,17.94,5.44,1.16,3,25.04,42,57.8,4.27,12.44,86.69
"Filip Hronek","20-21","DET","D",55,138.15,87.48,78.07,81.41,85.45,83.91,6.1,0.87,37.91,10.65,51.96,11.86,77.47,13.19,4.85,0.93,5.23,27.26,40.1,64.28,3.92,16.1,91.8
"Filip Hronek","21-22","DET","D",76,145.3,77.47,79.51,82.98,84.88,88.42,4.47,1.3,42.53,10.96,62.69,12.86,79.7,14.19,6.37,0.83,3.17,31.57,49.83,65.5,5.53,10.51,88.14
"Filip Zadina","19-20","DET","R",26,68.77,70.96,77.19,80.32,83.64,76.92,8.65,3.54,45.94,13.58,66.67,16.34,92.87,18.16,7.07,2.12,5.11,32.37,50.33,74.7,4.95,18.84,73.91
"Filip Zadina","20-21","DET","R",48,103.75,89.56,76.74,79.9,85.73,82.32,5.36,0.62,38.28,11.6,50.38,12.68,79.78,13.28,4.93,1.06,4.73,26.68,37.7,66.5,3.87,13.99,94.62
"Filip Zadina","21-22","DET","R",72,135.5,69.91,74.8,77.18,79.6,83.22,4.26,1.83,41.97,14.14,59.44,17.57,72.8,18.65,6.26,1.26,2.43,27.83,41.87,54.15,4.99,10.15,87.03
"Frank Vatrano","19-20","FLA","C",69,102.02,85.95,84.83,85.15,84.98,96.2,3.13,0.51,46.7,8.35,58.47,10.2,75.04,13.26,5.36,0.21,2.62,38.35,48.27,61.78,5.15,6.7,93.87
"Frank Vatrano","20-21","FLA","C",56,87.63,100,77.68,81.3,82.78,89.49,5.55,0,47.17,13.56,62.11,14.29,75.86,15.78,6,0.71,5.55,33.61,47.82,60.08,5.3,11.76,100
"Frank Vatrano","21-22","FLA","C",49,36.7,50.43,75.93,81.45,84.14,74.09,4.79,4.71,34.2,10.84,47.59,10.84,65.59,12.36,3.65,1.28,0.08,23.36,36.75,53.23,2.37,14.01,56.56
"Frank Vatrano","21-22","NYR","C",22,21.42,100,65.52,78.9,79.31,73.93,2.44,0,31.46,16.55,61.9,16.55,75.15,19.61,5.32,1.88,2.44,14.9,45.35,55.55,3.45,7.75,100
"Frans Nielsen","19-20","DET","C",57,61.57,100,77.06,83.07,83.77,96.75,3.03,0,29.5,8.78,47.24,9.63,65.57,12.71,4.35,0.15,3.03,20.72,37.62,52.87,4.2,10.27,100
"Frederick Gaudreau","21-22","MIN","C",74,129.93,78.17,75.68,79.23,82.11,79.18,3.56,0.99,49.26,15.83,68.2,17.88,95.8,20.87,6.01,1.58,2.56,33.43,50.32,74.93,4.43,7.22,93.73
"Gabriel Landeskog","19-20","COL","L",54,203.75,90.79,85.24,87.31,88.9,92.84,8.07,0.82,52.33,9.06,76.93,11.18,105.93,13.23,7.71,0.59,7.26,43.26,65.75,92.7,7.12,15.43,90.97
"Gabriel Landeskog","20-21","COL","L",54,222.95,97.35,90.35,91.11,92.28,94.99,9.98,0.27,76.84,8.21,100,9.76,126.73,10.6,10.67,0.56,9.71,68.63,90.24,116.13,10.11,12.99,96.69
"Gabriel Landeskog","21-22","COL","L",51,200.85,94.6,89.7,90.64,90.63,93.84,10.72,0.61,74.63,8.57,101.88,10.53,128.93,13.33,10.43,0.68,10.11,66.06,91.36,115.6,9.74,14.37,92.86
"Gabriel Vilardi","20-21","L.A","C",54,102.63,75,73.72,77.65,82.09,89.51,3.51,1.17,40.83,14.56,56.34,16.22,77.04,16.81,6.14,0.72,2.34,26.27,40.12,60.23,5.42,8.59,91.97
"Gabriel Vilardi","21-22","L.A","C",25,45.13,76.65,80.1,82.49,85.05,84.17,4.32,1.32,61.24,15.21,78.08,16.58,94.62,16.63,6.93,1.3,3,46.03,61.5,77.99,5.62,7.06,91.35
"Gaetan Haas","19-20","EDM","C",57,20.65,100,75.14,76.58,84.04,79.59,2.53,0,27.57,9.12,30.01,9.18,48.06,9.12,2.27,0.58,2.53,18.45,20.83,38.93,1.69,9.17,100
"Gerald Mayhew","21-22","ANA","C",15,21.28,100,76.7,83.8,81.26,91.48,5.86,0,46.78,14.21,73.51,14.21,92.54,21.34,7.87,0.73,5.86,32.57,59.3,71.19,7.13,12.54,100
"Givani Smith","19-20","DET","R",20,27.03,100,82.44,83.43,88.56,87.29,4.46,0,35.54,7.57,49.06,9.74,75.07,9.7,4.57,0.67,4.46,27.97,39.31,65.37,3.91,12.55,100
"Gustav Forsling","20-21","FLA","D",43,20.38,100,75.35,78.87,79.95,79.82,15.69,0,52.46,17.16,63.97,17.13,82.88,20.79,5.36,1.35,15.69,35.3,46.84,62.09,4,29.91,100
"Gustav Nyquist","19-20","CBJ","C",70,176.35,88.24,85.25,84.59,86.32,88.35,4.95,0.66,56.93,9.85,71.01,12.94,90.88,14.4,6.51,0.86,4.29,47.08,58.07,76.48,5.65,8.7,93.3
"Gustav Nyquist","21-22","CBJ","C",78,146.2,87.2,80.88,80.78,82.13,81.17,5.56,0.82,49.44,11.69,66.92,15.92,84.44,18.37,5.91,1.37,4.75,37.75,51,66.07,4.54,11.26,93.01
"Hampus Lindholm","19-20","ANA","D",55,97.12,91.73,88.67,90.25,90.75,94.65,6.78,0.61,48.93,6.25,70.06,7.57,92.71,9.45,6.23,0.35,6.17,42.68,62.5,83.25,5.88,13.86,90.22
"Hampus Lindholm","21-22","ANA","D",60,47.65,79.09,73.02,80.83,84.22,82.87,4.81,1.27,34.93,12.91,59.4,14.09,82.29,15.41,5.3,1.1,3.54,22.02,45.31,66.88,4.21,13.77,90.15
"Hampus Lindholm","21-22","BOS","D",10,21.22,100,80.99,80.31,84.29,83.4,2.63,0,46.48,10.91,66.33,16.26,87.51,16.31,5.97,1.19,2.63,35.57,50.08,71.2,4.78,5.66,100
"Henri Jokiharju","21-22","BUF","D",59,67.12,100,86.88,88.98,89.72,92.08,6.99,0,53.49,8.08,65.08,8.06,79.14,9.06,5.3,0.46,6.99,45.41,57.01,70.07,4.85,13.07,100
"Henrik Borgstrom","21-22","CHI","C",52,33.12,70.51,66.88,71.68,74.79,85.86,3.77,1.58,42.61,21.11,58.24,23.01,79.26,26.72,6.05,1,2.19,21.5,35.24,52.54,5.05,8.84,92.53
"Ilya Kovalchuk","19-20","L.A","L",17,47.77,100,74.81,78.2,78.58,88.31,3.97,0,57.56,19.38,74.04,20.64,88.12,24.02,6.64,0.88,3.97,38.18,53.41,64.11,5.77,6.9,100
"Ilya Kovalchuk","19-20","MTL","L",22,54.32,100,81.74,76.72,80.67,83.86,2.55,0,45.34,10.13,55.21,16.76,70.08,16.79,7,1.35,2.55,35.21,38.45,53.3,5.66,5.63,100
"Ilya Mikheyev","21-22","TOR","R",51,57.73,100,86.24,89.54,90.09,96.33,8.49,0,44.94,7.17,61.33,7.16,76.94,8.46,6.27,0.24,8.49,37.77,54.17,68.48,6.03,18.89,100
"Isac Lundestrom","19-20","ANA","C",15,21.77,50.5,86.55,85.81,85.69,94.64,2.78,2.73,37.07,5.76,55.15,9.12,75.43,12.6,4.38,0.25,0.06,31.31,46.03,62.84,4.13,7.51,52.63
"Isac Lundestrom","21-22","ANA","C",79,36.27,100,76.63,75.6,81.37,76.75,1.79,0,39.7,12.11,48.44,15.63,67.78,15.52,3.44,1.04,1.79,27.59,32.8,52.26,2.4,4.5,100
"Ivan Barbashev","21-22","STL","C",81,121.2,95.23,77.67,80.04,83.17,85.26,9.79,0.49,46.75,13.44,62.02,15.47,86.25,17.46,5.99,1.03,9.3,33.31,46.55,68.8,4.95,20.94,96.35
"Ivan Provorov","19-20","PHI","D",69,205.92,93.24,78.81,80.65,83.51,79.79,9.09,0.66,49.38,13.28,65.13,15.63,85.48,16.88,5.89,1.49,8.43,36.1,49.5,68.6,4.4,18.41,95.04
"Ivan Provorov","20-21","PHI","D",56,133.55,88.65,82.77,83.22,85.08,88.27,7.65,0.98,48.48,10.09,67.66,13.64,88.04,15.44,6.29,0.84,6.67,38.39,54.02,72.61,5.45,15.78,90.29
"Ivan Provorov","21-22","PHI","D",77,175.43,100,86.08,85.9,86.5,89.1,3.28,0,48.75,7.88,64.71,10.62,85.25,13.31,5.65,0.69,3.28,40.86,54.08,71.94,4.96,6.74,100
"J.T. Compher","19-20","COL","L",67,136.57,94.26,82.03,83.88,86.74,89.15,6.28,0.38,49.65,10.87,66.73,12.82,93.49,14.29,5.92,0.72,5.9,38.78,53.91,79.2,5.2,12.64,96.48
"J.T. Compher","20-21","COL","L",48,64.68,100,87.38,90.14,91.54,90.54,9.95,0,43.89,6.34,65.15,7.12,87.5,8.09,6.04,0.63,9.95,37.55,58.02,79.41,5.41,22.68,100
"J.T. Compher","21-22","COL","L",69,122.78,82.2,84.6,86.84,89.1,90.9,4.94,1.07,51.47,9.37,76.75,11.64,98.16,12.01,7.62,0.76,3.87,42.1,65.12,86.15,6.86,9.6,88.58
"J.T. Miller","19-20","VAN","C",68,265.27,93.16,86.14,88.79,90.35,89.03,8.66,0.64,54.08,8.7,76.52,9.66,101.79,10.88,6.72,0.83,8.03,45.38,66.86,90.91,5.89,16.02,92.69
"J.T. Miller","20-21","VAN","C",53,182.52,91.09,83.18,86.48,89.11,83.18,7.23,0.71,47.63,9.63,73.02,11.42,102.08,12.48,6.62,1.34,6.52,38,61.6,89.6,5.28,15.18,92.66
"J.T. Miller","21-22","VAN","C",79,254.33,92.38,82.56,85.84,88.66,89.75,11.93,0.98,61.32,12.95,85.71,14.14,116.6,14.91,8.53,0.97,10.95,48.36,71.58,101.69,7.56,19.46,92.41
"Jaccob Slavin","19-20","CAR","D",67,63.45,86.17,93.07,90.3,92.5,95.14,5.83,0.94,65.51,4.88,82.04,8.81,108.81,8.82,9.26,0.47,4.9,60.63,73.23,99.99,8.78,8.91,80.81
"Jaccob Slavin","21-22","CAR","D",78,107.82,100,84.25,85.99,87.66,91.92,7.28,0,61.41,11.48,84.95,13.84,109.86,15.47,8.16,0.72,7.28,49.93,71.11,94.39,7.45,11.86,100
"Jack Eichel","19-20","BUF","C",67,255.92,85.31,83.88,86.56,88.75,86.2,6.7,1.15,53.04,10.2,75.06,11.65,95.45,12.1,6.17,0.99,5.55,42.85,63.4,83.35,5.18,12.63,88.69
"Jack Eichel","20-21","BUF","C",20,70.5,92.88,92.17,92.76,93.78,90.12,10.99,0.84,65.55,5.57,91.35,7.13,108.09,7.17,8.08,0.89,10.14,59.98,84.22,100.92,7.19,16.76,84.86
"Jack Eichel","21-22","VGK","C",34,98.53,92.82,85.8,86.75,86.91,91.43,7.79,0.6,53.95,8.93,74.77,11.42,91.25,13.74,8.06,0.76,7.19,45.02,63.35,77.51,7.3,14.45,93.25
"Jack Hughes","19-20","N.J","C",60,191.92,89.33,83.89,85.41,86.8,90,7.17,0.86,58.07,11.15,77.92,13.31,98.51,14.98,7.93,0.88,6.32,46.92,64.61,83.53,7.05,12.35,92.32
"Jack Hughes","20-21","N.J","C",56,163.27,85.43,82.83,85.12,88.08,88.04,4.33,0.74,45.02,9.33,66.17,11.57,88.63,12,5.9,0.8,3.59,35.69,54.61,76.63,5.1,9.62,92.08
"Jack Hughes","21-22","N.J","C",49,138.38,73.43,80.47,84.17,87.26,85.5,8.15,2.95,52.34,12.7,76.48,14.39,102.02,14.9,7.06,1.2,5.2,39.64,62.09,87.13,5.86,15.56,76.78
"Jack Roslovic","19-20","WPG","C",67,91.15,100,73.54,76.42,80.05,83.93,4.39,0,41.78,15.03,56.64,17.48,72.3,18.02,4.92,0.94,4.39,26.74,39.17,54.29,3.98,10.51,100
"Jack Roslovic","20-21","CBJ","C",43,87,91.89,75.68,76.64,78.57,75.47,7.73,0.68,48.47,15.57,59.92,18.26,77.36,21.1,4.46,1.45,7.05,32.9,41.66,56.26,3.01,15.95,95.62
"Jack Roslovic","21-22","CBJ","C",78,121.8,92.11,80.61,80.34,82.39,85.47,5.69,0.49,47.32,11.38,66.52,16.28,88.06,18.83,5.68,0.97,5.21,35.94,50.24,69.23,4.71,12.03,95.71
"Jacob Bryson","21-22","BUF","D",72,64.42,100,80.81,82.25,80.61,94.71,9.43,0,36.9,8.76,54.03,11.66,60.78,14.62,3.67,0.2,9.43,28.14,42.37,46.16,3.46,25.54,100
"Jacob Peterson","21-22","DAL","C",63,44.08,100,70.56,72.99,73.89,83.5,1.47,0,40.15,16.76,56.34,20.85,66.53,23.51,4.55,0.9,1.47,23.4,35.49,43.03,3.65,3.66,100
"Jacob Trouba","19-20","NYR","D",69,122.62,81.3,73.35,77.95,79.87,85.27,7.02,1.61,49.66,18.05,67.26,19.02,89.63,22.59,6.38,1.1,5.41,31.61,48.24,67.04,5.27,14.14,91.05
"Jacob Trouba","20-21","NYR","D",35,55.15,66.49,84.59,84.93,85.69,85.93,4.19,2.11,37.03,6.75,58.61,10.4,76.42,12.76,5.52,0.9,2.08,30.29,48.21,63.66,4.61,11.31,68.71
"Jacob Trouba","21-22","NYR","D",80,95.98,100,81.36,84.06,84.98,90.73,3.49,0,50.05,11.47,74.42,14.12,94.13,16.64,6.06,0.62,3.49,38.58,60.31,77.49,5.44,6.98,100
"Jaden Schwartz","19-20","STL","C",70,199.67,91.6,80.06,82.96,85.94,82.46,10.49,0.96,59.86,14.9,80.66,16.57,106.61,17.44,7.59,1.61,9.53,44.95,64.09,89.17,5.97,17.53,93.55
"Jaden Schwartz","20-21","STL","C",39,82.98,100,87.59,84.3,86.17,85.96,5.76,0,45.08,6.38,58.92,10.97,87.55,14.06,5.36,0.87,5.76,38.7,47.95,73.49,4.48,12.78,100
"Jaden Schwartz","21-22","SEA","C",35,86.02,86.76,83.63,85.55,87.06,90.96,5.39,0.82,51.9,10.16,72.58,12.26,92.71,13.78,6.32,0.63,4.57,41.74,60.32,78.93,5.69,10.39,91.9
"Jake Bean","20-21","CAR","D",42,38.67,100,72.63,74.41,76.29,75.35,8.16,0,32.99,12.43,49.62,17.07,65.45,20.34,4.22,1.38,8.16,20.56,32.55,45.1,2.84,24.74,100
"Jake Bean","21-22","CBJ","D",63,74.72,85.44,78.24,77.47,79.36,73.13,4.67,0.79,42.94,11.94,59.8,17.39,76.84,19.98,5.18,1.9,3.87,31,42.41,56.86,3.28,10.86,93.34
"Jake Debrusk","19-20","BOS","L",65,163.87,91.36,81.57,83.19,84.88,87.72,11.69,1.11,61.42,13.87,87.12,17.61,111.36,19.84,8.16,1.14,10.58,47.54,69.51,91.52,7.02,19.03,92.03
"Jake Debrusk","20-21","BOS","L",40,57.2,100,71.13,74.44,79.71,72.98,3.99,0,31.78,12.9,45.94,15.78,65.79,16.75,4.16,1.54,3.99,18.88,30.17,49.04,2.62,12.54,100
"Jake Debrusk","21-22","BOS","L",76,101.17,100,80.59,80.5,82.56,85.58,4.45,0,56.94,13.72,80.02,19.38,103.9,21.96,6.51,1.1,4.45,43.22,60.63,81.95,5.41,7.81,100
"Jake Evans","21-22","MTL","C",71,22.98,0,61.83,60.98,68.34,64.39,0,0,22.04,13.6,29.66,18.98,51.96,24.07,3.45,1.91,0,8.43,10.68,27.89,1.54,0,100
"Jake Gardiner","19-20","CAR","D",67,121.23,90.44,82.73,87.17,90.26,89.74,8.71,0.92,43.6,9.1,67.67,9.96,92.62,9.99,6.49,0.74,7.79,34.5,57.7,82.62,5.75,19.98,89.89
"Jake Gardiner","20-21","CAR","D",26,46.53,78.98,85.71,83.54,86.48,82.76,9.35,2.49,46.78,7.8,58.63,11.55,90.47,14.15,4.95,1.03,6.86,38.98,47.08,76.32,3.92,19.98,68.1
"Jake Guentzel","19-20","PIT","C",38,119.7,89.43,81.69,83.77,86.75,91.98,7.88,0.93,52.73,11.82,69.31,13.43,95.16,14.53,7.36,0.64,6.95,40.91,55.88,80.63,6.72,14.95,92.11
"Jake Guentzel","20-21","PIT","C",55,166.45,91.59,82.44,83.63,85.56,86.55,11.03,1.01,60.8,12.95,78.24,15.32,103.93,17.54,8.12,1.26,10.02,47.85,62.92,86.39,6.86,18.15,92.18
"Jake Guentzel","21-22","PIT","C/L",74,264.6,85.37,82.01,83.37,85.61,88.05,9.09,1.56,64.95,14.24,87.96,17.55,115.22,19.37,9.75,1.32,7.53,50.7,70.41,95.84,8.43,14,89.06
"Jake Muzzin","20-21","TOR","D",53,26.12,100,88.76,91.17,92.61,88.08,7.17,0,51.18,6.48,66.62,6.45,107.99,8.61,7.47,1.01,7.17,44.7,60.16,99.37,6.45,14,100
"Jake Virtanen","19-20","VAN","R",68,60.88,100,77.52,81.19,81.09,86.05,10.04,0,49,14.21,73.1,16.93,93.51,21.81,6.08,0.99,10.04,34.79,56.17,71.7,5.1,20.49,100
"Jake Virtanen","20-21","VAN","R",38,22.72,66.25,61.15,67.85,70.09,74.22,5.6,2.85,43.97,27.94,58.97,27.94,73.28,31.27,6.31,2.19,2.75,16.03,31.03,42.02,4.12,12.73,89.79
"Jake Walman","21-22","DET","D",18,20.77,0,80.59,85.49,88.58,84.54,0,0,52.06,12.54,73.87,12.54,97.7,12.6,7.74,1.42,0,39.52,61.33,85.1,6.33,0,100
"Jakob Chychrun","19-20","ARI","D",62,136.47,93.64,82.82,83.53,86.13,84.7,6.54,0.44,42.42,8.8,57.24,11.29,74.94,12.07,4.19,0.76,6.1,33.62,45.96,62.87,3.43,15.42,94.96
"Jakob Chychrun","20-21","ARI","D",55,152.27,89.41,84.64,86.92,89.75,92.85,6.92,0.82,51.11,9.28,70.44,10.6,96.56,11.03,6.55,0.5,6.1,41.83,59.84,85.53,6.04,13.54,91.16
"Jakob Chychrun","21-22","ARI","D",43,85.32,71.9,73.34,76.75,78.47,85.95,2.12,0.83,39.49,14.36,59.7,18.08,71.2,19.54,4.43,0.72,1.29,25.13,41.62,51.66,3.71,5.38,94.22
"Jakob Silfverberg","19-20","ANA","R",65,151.6,94.06,85.56,86.48,87.62,92.61,5.45,0.34,56.15,9.47,73.97,11.56,99.41,14.04,7.64,0.61,5.11,46.68,62.41,85.37,7.03,9.71,96.37
"Jakob Silfverberg","20-21","ANA","R",46,83.97,66.51,79.46,81.16,84.39,84.09,2.95,1.49,52.83,13.65,77.23,17.93,100.25,18.54,6.61,1.25,1.46,39.18,59.3,81.71,5.36,5.59,89.12
"Jakob Silfverberg","21-22","ANA","R",52,92.5,100,77.22,81.62,86.11,88.35,11.46,0,51.73,15.26,71.43,16.08,103.5,16.69,6.64,0.88,11.46,36.47,55.35,86.81,5.77,22.14,100
"Jakub Voracek","19-20","PHI","R",69,197.12,100,84.73,85.15,87.91,89.31,7.7,0,54.66,9.85,72.85,12.71,96.71,13.3,6.66,0.8,7.7,44.81,60.14,83.41,5.87,14.09,100
"Jakub Voracek","20-21","PHI","R",53,136.2,71.5,81.43,83.71,84.82,87.98,6,2.39,50.04,11.41,70.79,13.78,92.61,16.57,6.93,0.95,3.61,38.63,57.01,76.04,5.98,11.99,79.04
"Jakub Voracek","21-22","CBJ","R",75,248.18,86.88,82.74,83.47,85.21,84.55,7.36,1.11,52.93,11.04,75.39,14.93,99.52,17.28,6.75,1.23,6.25,41.89,60.46,82.24,5.51,13.91,89.93
"Jakub Vrana","19-20","WSH","L",68,133.82,80.63,81.42,82.4,85.33,85.78,7.8,1.87,56.47,12.89,72.72,15.53,92.95,15.98,6.57,1.09,5.93,43.58,57.19,76.97,5.48,13.82,85.46
"Jakub Vrana","20-21","DET","L",11,21.93,68.37,58.55,64.42,70.56,79.17,5.5,2.54,29.6,20.96,42.54,23.5,56.53,23.58,3.64,0.96,2.95,8.65,19.04,32.94,2.68,18.58,87.86
"Jakub Vrana","20-21","WSH","L",38,88.83,92.19,87.01,89.6,90.33,95.49,8.06,0.68,60.07,8.97,84.54,9.81,104.63,11.21,6.86,0.32,7.38,51.1,74.72,93.42,6.54,13.42,92.39
"Jakub Vrana","21-22","DET","L",25,61,100,84.06,86.63,87.2,92.64,6.49,0,48.81,9.26,67.8,10.47,84.29,12.37,7.8,0.62,6.49,39.55,57.33,71.91,7.18,13.3,100
"Jakub Zboril","20-21","BOS","D",42,24.95,100,61.52,70.21,79.1,90.7,5.24,0,20.03,12.53,40.06,17,64.79,17.12,3.75,0.38,5.24,7.5,23.06,47.66,3.37,26.17,100
"James Neal","19-20","EDM","L",54,155.98,83.95,81.08,84.26,86.33,88.69,10.4,1.99,57.57,13.43,79.91,14.93,106.89,16.93,8.51,1.08,8.41,44.14,64.98,89.96,7.42,18.07,85.19
"James Neal","20-21","EDM","L",28,51.5,100,87.62,87.88,88.8,95.06,14.11,0,56.56,7.99,75.52,10.42,99.23,12.51,7.4,0.38,14.11,48.57,65.1,86.71,7.01,24.94,100
"James Neal","21-22","STL","L",19,33.65,72.15,75.86,79.81,82.71,84.68,8.92,3.44,59.57,18.95,81.9,20.72,99,20.7,8.58,1.55,5.47,40.62,61.18,78.29,7.03,14.97,81.84
