"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Erik Cernak","20-21","T.B","D",46,128.15,0,14.05,13.11,13.17,14.53,0,10.4,17.11,104.69,21.14,140.13,27.59,181.94,2.13,12.53,-10.4,-87.58,-118.99,-154.35,-10.4,0,90.07
"Erik Cernak","21-22","T.B","D",55,153.25,0,12.22,12.44,10.2,11.34,0,16.54,20.36,146.32,28.61,201.43,30.59,269.38,2.55,19.93,-16.54,-125.96,-172.82,-238.79,-17.38,0,88.7
"Erik Gudbranson","19-20","ANA","D",44,94.02,13.92,23.17,22.51,18.82,19.1,2,12.37,24.47,81.12,30.36,104.54,31.4,135.45,2.25,9.53,-10.37,-56.65,-74.18,-104.05,-7.28,8.17,84.75
"Erik Gudbranson","20-21","OTT","D",35,96.52,11.6,21.96,19.59,16.43,17.16,2.08,15.85,24.88,88.4,28.82,118.3,29.89,152.04,2.36,11.39,-13.77,-63.52,-89.48,-122.15,-9.03,8.36,82.07
"Erik Gudbranson","21-22","CGY","D",77,222.1,8.78,18.94,17.37,14.83,8.97,1.99,20.68,40.44,173.07,52.58,250.11,59,338.96,2.35,23.84,-18.69,-132.63,-197.53,-279.96,-21.49,4.92,88.05
"Erik Haula","19-20","CAR","L",41,25.98,0,8.79,6.48,5.44,2.26,0,4.08,2.29,23.75,2.3,33.17,2.29,39.81,0.09,3.89,-4.08,-21.46,-30.87,-37.52,-3.8,0,82.82
"Erik Haula","20-21","NSH","L",50,99.37,16.79,18.14,17.35,14.85,17.46,3.18,15.76,19.72,89,23.62,112.5,26.63,152.73,2.34,11.06,-12.58,-69.28,-88.88,-126.1,-8.72,16.13,82.29
"Erik Haula","21-22","BOS","L",78,58.7,0,15.07,15.38,13.34,17.11,0,5.93,9.26,52.2,12.36,67.98,13.24,86,1.23,5.96,-5.93,-42.94,-55.62,-72.76,-4.73,0,88.64
"Erik Johnson","19-20","COL","D",59,173.62,17.81,12.14,10.91,8.89,7.12,4.44,20.49,23.03,166.61,27.48,224.35,29.69,304.42,1.61,20.99,-16.05,-143.58,-196.87,-274.73,-19.38,19.28,87.7
"Erik Johnson","21-22","COL","D",76,192.28,10.31,20.42,15.93,13.59,7.83,3.08,26.78,44.81,174.63,47.29,249.5,53.59,340.8,2.29,26.97,-23.7,-129.82,-202.21,-287.21,-24.68,6.87,84.66
"Erik Karlsson","19-20","S.J","D",56,142.98,17.22,12.47,11.77,10.58,10.38,3.12,15,20.91,146.73,24.77,185.66,27.65,233.63,2.03,17.53,-11.88,-125.82,-160.89,-205.98,-15.5,14.92,89.78
"Erik Karlsson","20-21","S.J","D",51,61.83,19.51,23.81,21.78,19.29,16.86,2.01,8.29,16.91,54.12,23.16,83.19,25,104.59,1.45,7.15,-6.28,-37.21,-60.03,-79.59,-5.7,11.89,84.68
"Erik Karlsson","21-22","S.J","D",48,74.05,15.68,31.53,25.77,22.84,16.51,0.93,5,22.84,49.59,24.75,71.29,26.7,90.19,1.44,7.28,-4.07,-26.75,-46.54,-63.49,-5.84,4.07,89.92
"Esa Lindell","19-20","DAL","D",68,260.22,11.49,13.87,12.82,11.84,8.55,4.06,31.26,40.75,253.07,49.61,337.31,61.6,458.83,2.9,31,-27.2,-212.32,-287.7,-397.23,-28.1,9.96,87.65
"Esa Lindell","20-21","DAL","D",54,164.55,7.08,12.35,10.86,10.17,5.77,1.99,26.11,22.75,161.44,27.77,227.93,35.19,310.69,1.29,21.05,-24.12,-138.69,-200.16,-275.5,-19.76,8.75,83.83
"Esa Lindell","21-22","DAL","D",73,198.12,8.49,18.2,15.64,12.8,10.79,2.98,32.11,36.18,162.58,43.3,233.49,47.05,320.56,2.47,20.42,-29.13,-126.4,-190.19,-273.51,-17.95,8.24,80.25
"Ethan Bear","19-20","EDM","D",69,129.57,0,15.82,12.74,11.03,5.67,0,10.32,22.28,118.51,25.73,176.19,28.87,232.8,0.97,16.15,-10.32,-96.23,-150.46,-203.93,-15.18,0,91.29
"Ethan Bear","20-21","EDM","D",43,77.68,8.61,15.28,13.84,11.55,8.98,1.08,11.46,15.51,85.97,17.6,109.61,19.25,147.47,1.15,11.66,-10.38,-70.46,-92.01,-128.22,-10.51,6.96,86.67
"Ethan Bear","21-22","CAR","D",58,53.2,0,26.44,29.48,27.48,17.62,0,1.93,11.32,31.5,17.63,42.18,20.02,52.83,0.83,3.88,-1.93,-20.18,-24.55,-32.81,-3.05,0,93.87
"Evan Bouchard","21-22","EDM","D",80,133.48,23.67,22.41,18.24,16.25,12,4.92,15.87,33.47,115.91,38.34,171.85,43.2,222.65,2.34,17.16,-10.95,-82.44,-133.51,-179.45,-14.82,14.7,86.31
"Evan Rodrigues","19-20","BUF","C",38,20.58,0,14.49,11.09,10.1,2.87,0,4.1,3.99,23.55,4,32.06,3.98,35.43,0.09,3.05,-4.1,-19.56,-28.06,-31.45,-2.96,0,82.59
"Evan Rodrigues","21-22","PIT","C",79,32.47,0,19.15,14.96,19.3,6.51,0,5.31,5.65,23.86,5.65,32.12,9.06,37.89,0.19,2.73,-5.31,-18.21,-26.47,-28.83,-2.54,0,77.75
"Evander Kane","19-20","S.J","L",64,87.35,57.46,23.98,21.83,18.6,15.67,4.12,3.05,19.62,62.2,23.62,84.57,24.65,107.91,1.6,8.61,1.07,-42.58,-60.95,-83.26,-7.01,21,95.1
"Evander Kane","20-21","S.J","L",55,96.68,34.93,26.43,20.85,20.93,17.23,5.02,9.35,29.04,80.83,30.04,114.03,36.78,138.93,2.25,10.81,-4.33,-51.79,-83.99,-102.15,-8.56,17.29,88.43
"Evgeny Kuznetsov","21-22","WSH","C",77,87.35,30.26,19.21,17.14,13.75,11.59,4.59,10.58,14.99,63.06,18.22,88.07,18.26,114.55,1.14,8.7,-5.99,-48.07,-69.85,-96.29,-7.56,30.62,83.22
"Filip Forsberg","19-20","NSH","L",62,26.58,0,26.5,19.96,15.98,21.68,0,2.86,7.34,20.36,7.33,29.4,7.33,38.53,0.67,2.42,-2.86,-13.02,-22.07,-31.2,-1.75,0,85.95
"Filip Hronek","19-20","DET","D",63,187.28,6.9,13.8,11.11,9.95,9.12,2.26,30.5,31,193.57,32.72,261.85,37.01,334.88,2.54,25.32,-28.24,-162.57,-229.13,-297.87,-22.78,7.29,84.24
"Filip Hronek","20-21","DET","D",55,110,0,13.07,10.87,8.46,3.08,0,11.92,14.94,99.36,16.97,139.13,16.94,183.31,0.43,13.52,-11.92,-84.42,-122.16,-166.37,-13.09,0,88
"Filip Hronek","21-22","DET","D",75,122.42,4.55,21.03,17.65,17.15,8.17,0.99,20.78,30.35,113.98,32.27,150.59,38.8,187.49,1.36,15.28,-19.79,-83.63,-118.32,-148.69,-13.92,3.26,81.77
"Frank Vatrano","19-20","FLA","C",67,84.85,20.49,16.73,16.56,15.96,20.14,1.99,7.72,16.52,82.22,21.75,109.63,25.76,135.64,2.52,9.99,-5.73,-65.7,-87.88,-109.88,-7.47,12.05,90.61
"Frans Nielsen","19-20","DET","C",59,104.97,11.44,10.26,8.38,7.26,6.67,2.26,17.5,13.71,119.94,15.53,169.89,16.59,211.88,1.22,17.06,-15.24,-106.23,-154.36,-195.29,-15.84,16.48,85.41
"Frans Nielsen","20-21","DET","C",29,44.75,0,9.12,7.82,7.57,0.97,0,5.19,4.74,47.24,4.73,55.76,5.58,68.16,0.06,6.11,-5.19,-42.5,-51.03,-62.58,-6.05,0,89.01
"Frederick Gaudreau","20-21","PIT","C",19,31.25,16.95,11.02,13.17,14.85,8.59,0.99,4.85,3.23,26.08,5.36,35.33,7.84,44.97,0.34,3.62,-3.86,-22.85,-29.97,-37.13,-3.28,30.65,81.4
"Frederick Gaudreau","21-22","MIN","C",75,121.08,12.42,18.97,19.17,16.47,13.64,2.26,15.94,25.04,106.93,34.28,144.52,37.19,188.56,2.28,14.44,-13.68,-81.89,-110.24,-151.37,-12.16,9.03,85.09
"Frederik Gauthier","19-20","TOR","C",60,58.02,0,5.32,6.28,5.39,1.9,0,12.79,3.86,68.67,5.82,86.82,6.78,119.1,0.16,8.25,-12.79,-64.81,-81,-112.32,-8.09,0,81.37
"Frederik Gauthier","21-22","N.J","C",8,22.53,27.84,10.98,11.72,10.77,9.05,1.08,2.8,1.92,15.57,2.77,20.87,3.6,29.82,0.18,1.81,-1.72,-13.65,-18.1,-26.22,-1.63,56.25,82.02
"Gabriel Carlsson","21-22","CBJ","D",37,26.57,0,17.44,16.48,16.08,9.66,0,3.36,7.09,33.57,9.06,45.92,11.11,57.99,0.71,6.64,-3.36,-26.48,-36.86,-46.88,-5.93,0,89.99
"Gaetan Haas","20-21","EDM","C",34,61.22,0,11.79,11.97,9.24,11.63,0,4.44,6.23,46.63,9.34,68.68,10.42,102.35,0.84,6.38,-4.44,-40.4,-59.34,-91.93,-5.54,0,90.48
"Garnet Hathaway","19-20","WSH","R",65,86.23,16.67,31.16,26.96,18.58,16.13,1.01,5.05,17.46,38.58,19.49,52.81,21.26,93.17,0.75,3.9,-4.04,-21.12,-33.32,-71.91,-3.15,5.78,86.91
"Garnet Hathaway","20-21","WSH","R",56,73.43,18.79,18.55,14.02,12.62,9.75,1.18,5.1,11.39,50.01,13.25,81.26,15.44,106.94,0.81,7.5,-3.92,-38.62,-68.01,-91.5,-6.69,10.36,89.8
"Garnet Hathaway","21-22","WSH","R",74,87.02,0,17.22,14.98,15.31,12.43,0,7.87,16.02,77.02,19.07,108.27,24.51,135.59,1.33,9.37,-7.87,-61,-89.2,-111.08,-8.04,0,89.78
"Greg McKegg","19-20","NYR","C",52,49.48,26.07,14.5,10.49,7.62,8.8,2.07,5.87,8.62,50.82,8.6,73.4,8.66,105.02,0.66,6.84,-3.8,-42.2,-64.8,-96.36,-6.18,24.01,88.45
"Greg McKegg","21-22","NYR","C",43,51.05,21.73,8.21,10.29,9.57,12.29,1.08,3.89,3.94,44.05,7.11,61.98,9.29,87.81,0.72,5.14,-2.81,-40.11,-54.87,-78.52,-4.42,27.41,91.17
"Greg Pateryn","19-20","MIN","D",20,39.9,0,21.95,20.23,18.41,11.09,0,3.2,9.59,34.1,11.5,45.36,13.27,58.82,0.51,4.09,-3.2,-24.51,-33.86,-45.55,-3.58,0,90.62
"Greg Pateryn","20-21","COL","D",8,20.68,0,26.24,20.06,16.27,19.15,0,1.94,5.41,15.21,5.38,21.44,5.44,27.99,0.36,1.52,-1.94,-9.8,-16.06,-22.55,-1.16,0,87.25
"Greg Pateryn","21-22","ANA","D",10,24.93,28.3,20.66,18.23,15.34,13.78,1.18,2.99,8.55,32.84,10.51,47.14,10.56,58.28,0.89,5.57,-1.81,-24.29,-36.63,-47.72,-4.68,13.8,90.9
"Gustav Forsling","20-21","FLA","D",43,104.17,5.13,15.35,13.49,12.77,8.79,0.87,16.08,17,93.78,20.43,131.01,25.32,172.99,1.15,11.94,-15.21,-76.78,-110.58,-147.67,-10.79,5.12,82.85
"Gustav Forsling","21-22","FLA","D",71,173.53,11.79,20.33,17.59,16.79,16.02,3.06,22.9,44.03,172.55,49.72,232.9,58.31,289.06,4.19,21.97,-19.84,-128.52,-183.18,-230.75,-17.78,6.95,86.73
"Gustav Lindstrom","19-20","DET","D",16,20.9,0,8.76,8.54,7,9.34,0,4.63,1.92,19.99,2.77,29.65,2.76,36.67,0.31,3.01,-4.63,-18.07,-26.88,-33.91,-2.7,0,76.84
"Gustav Lindstrom","20-21","DET","D",12,20.02,0,18.99,16.95,13.79,11.18,0,0,3.08,13.14,4.05,19.85,4.99,31.2,0.18,1.43,0,-10.06,-15.8,-26.21,-1.25,0,100
"Gustav Lindstrom","21-22","DET","D",60,79.48,0,19.33,15.5,12.7,12.44,0,7.82,15.7,65.5,15.72,85.68,16.78,115.36,1.25,8.8,-7.82,-49.8,-69.96,-98.58,-7.55,0,88.06
"Gustav Nyquist","19-20","CBJ","C",65,45.17,0,17.86,16.62,13.28,16.7,0,6.13,7.1,32.65,9.08,45.55,9.09,59.38,0.79,3.94,-6.13,-25.55,-36.47,-50.29,-3.15,0,81.23
"Gustav Nyquist","21-22","CBJ","C",81,145.83,26.58,25.87,23.32,20.08,18.68,4.84,13.37,40.36,115.63,48.47,159.39,54.26,216.01,4.08,17.76,-8.53,-75.27,-110.92,-161.75,-13.68,11.99,88.44
"Hampus Lindholm","19-20","ANA","D",54,141.88,20.6,24.34,22.78,20.35,16.22,4.07,15.69,33.77,105,41.03,139.07,46.05,180.28,2.7,13.95,-11.62,-71.23,-98.04,-134.23,-11.25,12.05,85.06
"Hampus Lindholm","20-21","ANA","D",18,31.33,0,13.47,12.45,11.43,9.12,0,2.37,3.93,25.24,4.97,34.94,6.03,46.71,0.29,2.89,-2.37,-21.31,-29.97,-40.68,-2.6,0,90.61
"Hampus Lindholm","21-22","ANA","D",58,121.48,26.84,21.25,18.35,17.33,14.77,3.18,8.67,29.35,108.8,32.23,143.39,37.88,180.66,2.41,13.91,-5.49,-79.45,-111.16,-142.78,-11.5,10.83,92.03
"Hampus Lindholm","21-22","BOS","D",10,21.27,0,3.97,9.18,11.39,8.4,0,3.02,0.93,22.48,2.94,29.07,4.92,38.28,0.31,3.38,-3.02,-21.55,-26.13,-33.36,-3.07,0,86.57
"Haydn Fleury","19-20","CAR","D",45,32.83,0,26.66,25.5,23.37,17.83,0,3.12,10.38,28.56,12.39,36.2,13.36,43.81,0.69,3.18,-3.12,-18.18,-23.81,-30.45,-2.49,0,89.08
"Haydn Fleury","20-21","ANA","D",12,31.32,0,18.58,19.23,17.15,21.38,0,2.12,7.57,33.17,9.77,41.03,9.71,46.9,0.96,3.53,-2.12,-25.6,-31.26,-37.19,-2.57,0,93.61
"Haydn Fleury","20-21","CAR","D",34,27.15,0,19.35,20.5,16.83,8.78,0,1.94,4.47,18.63,7.61,29.51,7.64,37.75,0.31,3.22,-1.94,-14.16,-21.9,-30.11,-2.91,0,89.59
"Haydn Fleury","21-22","SEA","D",34,34.58,0,9.08,6.64,6.97,8.69,0,7,2.82,28.23,2.81,39.5,3.66,48.86,0.37,3.89,-7,-25.41,-36.69,-45.2,-3.52,0,75.2
"Henri Jokiharju","19-20","BUF","D",68,74.6,13.96,15.52,13.11,13.07,16.97,2.18,13.44,15.72,85.59,15.75,104.41,18.85,125.38,2.07,10.13,-11.26,-69.87,-88.66,-106.53,-8.06,13.87,84.3
"Henri Jokiharju","20-21","BUF","D",45,43.28,0,9.35,8.5,7.64,7.9,0,4.98,5.73,55.57,5.74,61.76,6.56,79.32,0.49,5.71,-4.98,-49.84,-56.02,-72.76,-5.22,0,91.04
"Henri Jokiharju","21-22","BUF","D",58,120.38,4.22,16.3,13.94,12.1,6.09,0.93,21.12,21.71,111.44,26.06,160.83,28.34,205.78,1.01,15.58,-20.19,-89.73,-134.77,-177.44,-14.57,4.28,81.05
"Ian Cole","19-20","COL","D",65,152.67,14.56,17.73,14.32,11.89,8.52,3.15,18.49,28.66,132.95,30.66,183.47,34.92,258.79,1.66,17.83,-15.34,-104.29,-152.81,-223.87,-16.17,10.99,86.09
"Ian Cole","20-21","MIN","D",49,65.88,0,18.18,18.73,15.54,16.67,0,7.87,16.15,72.68,20.1,87.19,20.16,109.57,1.44,7.2,-7.87,-56.53,-67.09,-89.41,-5.76,0,89.17
"Ian Cole","21-22","CAR","D",75,187.17,23.33,29,23.01,19.24,16.1,3.25,10.68,42.78,104.72,46.72,156.3,49.19,206.48,3.05,15.89,-7.43,-61.94,-109.58,-157.29,-12.84,7.6,89.8
"Ilya Lyubushkin","21-22","ARI","D",46,115.95,4.65,7.62,7.55,7.26,3.29,0.93,19.06,11.88,144.06,16.44,201.44,19.63,250.84,0.6,17.63,-18.13,-132.18,-185,-231.21,-17.03,7.83,86.77
"Ilya Lyubushkin","21-22","TOR","D",31,28.7,13.21,36.32,32.42,30.06,30.92,0.93,6.11,13.35,23.41,15.22,31.72,15.27,35.53,1.28,2.86,-5.18,-10.06,-16.5,-20.26,-1.58,6.97,73.9
"Ilya Mikheyev","19-20","TOR","R",38,74.85,0,23.52,19.07,19.02,10.8,0,7.96,16.81,54.65,18.75,79.58,21.89,93.22,0.78,6.44,-7.96,-37.84,-60.83,-71.33,-5.66,0,85.43
"Ilya Mikheyev","20-21","TOR","R",51,84.07,14,27.95,24.79,22.54,20.49,1.18,7.25,27.79,71.64,28.83,87.49,30.91,106.21,2.28,8.85,-6.07,-43.85,-58.66,-75.3,-6.57,4.25,89.88
"Ilya Mikheyev","21-22","TOR","R",53,73.8,40,32.4,34.06,32.51,30.03,4.72,7.08,28.75,59.99,37.8,73.18,39.59,82.2,3,6.99,-2.36,-31.24,-35.38,-42.61,-3.99,16.42,88.2
"Isac Lundestrom","20-21","ANA","C",40,63.08,0,20.24,16.34,12.76,11.64,0,5.92,10.42,41.06,11.39,58.33,11.36,77.68,0.78,5.92,-5.92,-30.64,-46.94,-66.32,-5.14,0,85.58
"Isac Lundestrom","21-22","ANA","C",77,151.03,13.14,15.4,14.39,13.54,10.24,3.18,21.02,28.5,156.61,34,202.27,39.3,250.99,2.28,19.98,-17.84,-128.11,-168.27,-211.69,-17.7,11.16,86.58
"Ivan Barbashev","19-20","STL","C",66,109.13,13.91,22.77,19.19,16.7,13.5,2.19,13.55,24.2,82.08,26.41,111.18,28.33,141.35,1.7,10.89,-11.36,-57.88,-84.77,-113.02,-9.19,9.05,83.49
"Ivan Barbashev","20-21","STL","C",38,74.3,0,10.87,9.92,8.92,5.1,0,6.25,8.11,66.53,10.17,92.3,11.18,114.19,0.48,8.94,-6.25,-58.42,-82.13,-103.01,-8.46,0,90.61
"Ivan Barbashev","21-22","STL","C",78,85.23,19.11,27.74,23.82,20.5,11.97,1.94,8.21,24.71,64.36,26.67,85.31,30.72,119.11,1.15,8.46,-6.27,-39.65,-58.64,-88.39,-7.31,7.85,87.24
"Ivan Provorov","19-20","PHI","D",67,189.17,13.36,22.13,20.14,17.2,15.02,3.05,19.78,41,144.29,47.66,189,51.7,248.8,3.74,21.16,-16.73,-103.29,-141.34,-197.1,-17.42,7.44,86.29
"Ivan Provorov","20-21","PHI","D",55,155.73,0,17.7,15.59,14.09,7.38,0,28.32,31.02,144.27,37.39,202.51,43.42,264.65,1.57,19.71,-28.32,-113.25,-165.12,-221.23,-18.14,0,80.37
"Ivan Provorov","21-22","PHI","D",76,210.55,13.26,14.54,12.91,10.77,7.89,3.93,25.71,35.01,205.7,41.3,278.51,44.48,368.39,2.45,28.6,-21.78,-170.69,-237.21,-323.91,-26.15,11.23,87.5
"J.T. Compher","19-20","COL","L",67,148.27,12.71,14.84,12.26,9.99,6.07,3.25,22.33,26.84,154.03,28.05,200.75,30.99,279.21,1.35,20.88,-19.08,-127.19,-172.7,-248.22,-19.53,12.11,85.5
"J.T. Compher","20-21","COL","L",48,105.97,0,14.9,13.54,10.58,5.79,0,12.69,16.89,96.5,21.14,135.01,22.14,187.16,0.71,11.56,-12.69,-79.61,-113.87,-165.02,-10.85,0,86.85
"J.T. Compher","21-22","COL","L",69,109.37,6.61,17.6,14.23,11.93,10.41,1.01,14.28,22.77,106.62,24.02,144.74,24.99,184.42,1.65,14.2,-13.27,-83.85,-120.72,-159.43,-12.55,4.44,86.61
"J.T. Miller","19-20","VAN","C",69,41.8,23.66,18.1,13.26,9.89,6.79,2.12,6.84,8.73,39.51,8.7,56.9,8.74,79.67,0.4,5.49,-4.72,-30.78,-48.2,-70.93,-5.09,24.28,82.69
"J.T. Miller","20-21","VAN","C",52,88.05,5.52,13.59,12.49,11.59,4.55,0.87,14.9,13.19,83.89,16.23,113.76,18.21,138.87,0.51,10.71,-14.03,-70.7,-97.53,-120.66,-10.2,6.6,82.24
"J.T. Miller","21-22","VAN","C",77,164.78,7.81,15.08,13.42,11.86,9.26,1.99,23.48,32.14,180.97,36.71,236.79,41.54,308.76,2.73,26.74,-21.49,-148.83,-200.08,-267.22,-24.01,6.19,87.03
"Jaccob Slavin","19-20","CAR","D",68,206.37,11.7,25.65,22.42,18.55,16.41,3.17,23.93,52.75,152.94,58.63,202.85,61.62,270.57,4.19,21.35,-20.76,-100.19,-144.22,-208.95,-17.16,6.01,84.35
"Jaccob Slavin","20-21","CAR","D",51,137.82,21.42,31.23,27.64,23.27,22.6,3.11,11.41,40.8,89.84,47.73,124.95,51.83,170.88,3.51,12.02,-8.3,-49.04,-77.22,-119.05,-8.51,7.62,87.3
"Jaccob Slavin","21-22","CAR","D",79,252.95,15.81,26.53,22.47,19.39,14.96,3.25,17.31,54.28,150.29,62.67,216.25,68.7,285.55,3.73,21.2,-14.06,-96.01,-153.58,-216.85,-17.47,5.99,88.48
"Jack Johnson","19-20","PIT","D",65,145.55,10.34,14.9,15.06,13.22,12.85,1.73,15,22.89,130.75,31.43,177.3,35.26,231.48,2.46,16.69,-13.27,-107.86,-145.87,-196.22,-14.23,7.56,88.53
"Jack Johnson","20-21","NYR","D",13,25.2,0,3.48,7.34,7.48,6.12,0,4.23,0.84,23.33,2.92,36.85,3.79,46.91,0.26,3.99,-4.23,-22.49,-33.93,-43.12,-3.73,0,81.87
"Jack Johnson","21-22","COL","D",73,147.37,6.11,16.82,12.68,11.31,9.47,1.18,18.14,27.73,137.17,28.62,197.07,32.6,255.69,2,19.11,-16.96,-109.44,-168.45,-223.09,-17.11,4.26,86.78
"Jack Roslovic","21-22","CBJ","C",80,63,0,15.45,17.67,15.48,10.5,0,6.2,11.04,60.4,17.09,79.64,19.96,108.97,0.94,8.01,-6.2,-49.36,-62.55,-89.01,-7.07,0,89.74
"Jack Studnicka","20-21","BOS","C",20,23.18,0,22.05,24.67,28.45,16.11,0,0,3.87,13.68,5.97,18.23,8.04,20.22,0.24,1.25,0,-9.81,-12.26,-12.18,-1.01,0,100
"Jacob Bryson","20-21","BUF","D",38,79.87,14.58,10.3,7.75,7.31,3.93,2.19,12.83,9.61,83.71,9.62,114.48,11.71,148.46,0.41,10.01,-10.64,-74.1,-104.86,-136.75,-9.6,22.79,84.67
"Jacob Bryson","21-22","BUF","D",72,59.47,0,16.08,15.69,14.19,7.33,0,9.15,10.91,56.93,14.1,75.79,15.03,90.86,0.62,7.84,-9.15,-46.02,-61.69,-75.83,-7.22,0,83.93
"Jacob De La Rose","19-20","DET","L",16,29.32,0,17.24,20.33,17.11,9.49,0,6.07,5.98,28.7,8.91,34.92,8.93,43.25,0.48,4.58,-6.07,-22.72,-26.01,-34.32,-4.1,0,78.85
"Jacob De La Rose","19-20","STL","L",32,28.5,0,4.73,3.56,5.04,0,0,3.94,1.23,24.75,1.23,33.36,2.19,41.22,0,3.91,-3.94,-23.52,-32.13,-39.03,-3.91,0,84.08
"Jacob Larsson","19-20","ANA","D",59,59.88,15.56,19.56,19.82,18.97,14.45,2.08,11.29,16.26,66.85,20.65,83.53,23.13,98.8,1.41,8.35,-9.21,-50.59,-62.88,-75.67,-6.94,12.79,83.11
"Jacob Larsson","20-21","ANA","D",45,87.82,0,19.43,18.89,16.56,10.75,0,10.33,16.38,67.92,23.22,99.71,26.16,131.82,1.16,9.63,-10.33,-51.54,-76.49,-105.66,-8.47,0,84.79
"Jacob MacDonald","20-21","COL","D",33,27.92,0,19.18,19.41,18.13,19,0,4.88,4.8,20.22,6.79,28.2,8.71,39.34,0.42,1.79,-4.88,-15.42,-21.41,-30.63,-1.37,0,75.87
"Jacob Middleton","21-22","MIN","D",21,31,22.09,26.31,26.29,20.27,16.82,1.08,3.81,8.51,23.83,12.36,34.66,12.4,48.77,0.74,3.66,-2.73,-15.32,-22.3,-36.37,-2.92,12.69,84.01
"Jacob Middleton","21-22","S.J","D",43,74.92,25.42,23.18,18.76,15.36,11.79,1.8,5.28,18.64,61.79,19.68,85.25,20.62,113.65,1.08,8.08,-3.48,-43.15,-65.57,-93.03,-7,9.66,91.45
"Jacob Moverare","21-22","L.A","D",19,24.02,0,8.28,9.18,7.39,5.74,0,3.8,2.07,22.94,3.3,32.65,3.31,41.46,0.26,4.27,-3.8,-20.87,-29.35,-38.15,-4.01,0,83.44
"Jacob Trouba","19-20","NYR","D",69,171.3,17.26,14.97,12.78,11.8,10.07,6.44,30.87,35.52,201.8,41.61,283.99,45.21,337.84,3.07,27.43,-24.43,-166.28,-242.38,-292.63,-24.36,18.13,84.7
"Jacob Trouba","20-21","NYR","D",37,85.43,9.22,17.16,14.32,13.68,14.4,0.99,9.75,13.12,63.35,15.98,95.61,19.55,123.4,1.47,8.74,-8.76,-50.23,-79.63,-103.85,-7.27,7.55,84.61
"Jacob Trouba","21-22","NYR","D",81,166.37,12.87,22.28,21.49,19.48,18.38,2.95,19.97,42.67,148.82,56.46,206.32,66.67,275.62,4.21,18.69,-17.02,-106.15,-149.86,-208.95,-14.48,6.91,86.58
"Jaden Schwartz","20-21","STL","C",40,28.95,0,19.6,16.61,14.62,11.15,0,1.01,5.39,22.11,7.21,36.2,7.2,42.04,0.34,2.71,-1.01,-16.72,-28.99,-34.84,-2.37,0,95.43
"Jake Bean","21-22","CBJ","D",66,73.88,23.01,30.64,26.19,24.36,18.14,2.98,9.97,23.6,53.43,25.54,71.97,30.36,94.25,1.87,8.44,-6.99,-29.83,-46.43,-63.89,-6.57,12.63,81.34
"Jake Debrusk","20-21","BOS","L",41,29.27,0,20.32,22.7,19.99,19.81,0,4.25,6.46,25.33,9.52,32.42,9.54,38.19,0.64,2.59,-4.25,-18.87,-22.9,-28.65,-1.95,0,83.22
"Jake Debrusk","21-22","BOS","L",77,48.25,0,16.46,17.69,15.15,11.29,0,1.99,7.91,40.15,10.8,50.26,11.74,65.76,0.56,4.4,-1.99,-32.24,-39.46,-54.02,-3.84,0,95.04
"Jake Evans","20-21","MTL","C",47,84.7,12.98,21.32,19.41,17.75,21.69,2.37,15.89,22.01,81.24,25.42,105.54,29.57,137.02,2.64,9.53,-13.52,-59.23,-80.12,-107.45,-6.89,10.77,80.44
"Jake Evans","21-22","MTL","C",72,137.03,3.06,12.54,11.52,10.3,7.92,0.87,27.6,22.76,158.76,28.92,222.18,32.4,282.16,1.92,22.32,-26.73,-136,-193.26,-249.76,-20.4,3.82,82.62
"Jake Leschyshyn","21-22","VGK","C",41,32.78,0,11.67,9.69,6.96,4.73,0,6.53,3.98,30.13,3.97,37.02,3.99,53.37,0.2,4.03,-6.53,-26.15,-33.05,-49.38,-3.83,0,78.33
"Jake McCabe","19-20","BUF","D",65,146.87,8.47,16.68,13.44,11.83,9.15,2.05,22.16,25.81,128.88,28.55,183.93,31.04,231.34,1.6,15.89,-20.11,-103.07,-155.38,-200.3,-14.29,7.94,82.81
"Jake McCabe","20-21","BUF","D",12,30.5,0,12.95,14.74,11.79,3.42,0,3.88,5.4,36.3,8.5,49.17,8.5,63.61,0.14,3.95,-3.88,-30.9,-40.67,-55.11,-3.81,0,89.31
"Jake McCabe","21-22","CHI","D",73,189.35,0,12.33,11.13,8.79,7.98,0,28.54,29.05,206.47,33.98,271.25,36.09,374.6,2.1,24.2,-28.54,-177.42,-237.27,-338.51,-22.1,0,86.18
"Jake Muzzin","19-20","TOR","D",52,133.8,7.25,14.79,13.26,11.38,9.09,1.08,13.82,21.1,121.58,25.73,168.37,28.88,225.01,1.55,15.51,-12.74,-100.48,-142.64,-196.13,-13.96,5.12,88.63
"Jake Muzzin","20-21","TOR","D",50,133.58,5.3,24.28,20.1,17.44,16.28,0.87,15.55,31.9,99.47,35.42,140.8,38.82,183.76,2.59,13.32,-14.68,-67.57,-105.38,-144.94,-10.73,2.73,84.37
"Jake Muzzin","21-22","TOR","D",47,121.5,13.09,17.26,18.31,15.59,17.73,2.17,14.41,20.14,96.52,29.44,131.33,31.55,170.84,2.85,13.22,-12.24,-76.38,-101.89,-139.29,-10.37,10.77,85.07
