"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Michael Bunting","20-21","ARI","L",20,39.88,100,82.14,85.27,87.05,90.61,8.37,0,39.54,8.6,55.75,9.63,72.12,10.73,5.21,0.54,8.37,30.94,46.12,61.39,4.67,21.17,100
"Michael Bunting","21-22","TOR","L",77,102.67,100,87.06,90.03,90.5,93.52,9.97,0,87.41,12.99,126.93,14.05,162.81,17.09,12.13,0.84,9.97,74.42,112.88,145.72,11.29,11.41,100
"Michael Del Zotto","19-20","ANA","D",48,38.8,100,76.06,81.62,83.04,84.41,3.02,0,29,9.13,40.5,9.12,50.03,10.22,4.06,0.75,3.02,19.87,31.38,39.81,3.31,10.41,100
"Michael Del Zotto","20-21","CBJ","D",49,22.82,50.5,68.59,75.06,72.82,64.41,1.01,0.99,15.61,7.15,24.59,8.17,24.6,9.18,1.81,1,0.02,8.46,16.42,15.42,0.81,6.47,86.15
"Michael Del Zotto","21-22","OTT","D",26,35.7,77.11,76.37,79.54,77.33,87.26,2.93,0.87,24.76,7.66,33.05,8.5,42.1,12.34,3.15,0.46,2.06,17.1,24.55,29.76,2.69,11.83,88.64
"Michael Rasmussen","20-21","DET","C",40,88.72,88.21,79.25,81,85.61,87.51,8.08,1.08,65.72,17.21,81.76,19.18,120.15,20.19,8.13,1.16,7,48.51,62.58,99.96,6.97,12.29,93.72
"Michael Rasmussen","21-22","DET","C",78,71.63,64.84,77.83,77.82,79.48,83.23,5.81,3.15,61.23,17.44,77.22,22.01,94.45,24.39,7.79,1.57,2.66,43.79,55.21,70.06,6.22,9.49,81.94
"Mika Zibanejad","19-20","NYR","C",56,200.5,87.03,84.27,86.86,88.83,91.1,28.92,4.31,197.04,36.77,282.78,42.79,364.89,45.88,27.65,2.7,24.61,160.27,239.99,319.01,24.95,14.68,88.28
"Mika Zibanejad","20-21","NYR","C",53,197.47,96.94,89.55,90.84,91.33,97.18,31.34,0.99,212.17,24.75,318.92,32.14,408.17,38.74,32.01,0.93,30.35,187.42,286.78,369.43,31.08,14.77,96
"Mika Zibanejad","21-22","NYR","C",80,240.57,98.16,88.53,88.69,89.06,93.23,49.48,0.93,268.66,34.82,388.18,49.49,479.5,58.9,39.77,2.89,48.55,233.84,338.69,420.6,36.88,18.42,97.33
"Mikael Backlund","19-20","CGY","C",68,96.48,80.23,84.49,87.01,89.32,91.5,12.34,3.04,89.76,16.48,118.61,17.7,148.31,17.74,13.03,1.21,9.3,73.28,100.91,130.57,11.82,13.75,81.55
"Mikael Backlund","20-21","CGY","C",53,86.45,63.23,70.87,74.29,79.12,75.02,8.72,5.07,65.05,26.74,93.15,32.23,126.29,33.33,7.57,2.52,3.65,38.31,60.92,92.96,5.05,13.41,81.04
"Mikael Backlund","21-22","CGY","C",78,118.43,92.98,80.99,83.2,84.3,91.96,11.53,0.87,113.98,26.75,156.4,31.57,203.17,37.84,13.95,1.22,10.66,87.23,124.83,165.33,12.73,10.12,96.75
"Mikael Granlund","19-20","NSH","C",62,151.2,87.71,86.22,85.8,87.69,90.9,16.13,2.26,156.47,25,203.95,33.76,270.17,37.93,19.99,2,13.87,131.47,170.19,232.24,17.99,10.31,90.96
"Mikael Granlund","20-21","NSH","C",49,131.03,94.54,79.76,81.6,85.19,84.87,15.05,0.87,105.26,26.71,143.85,32.43,198.03,34.42,11.72,2.09,14.18,78.55,111.42,163.61,9.63,14.3,96.74
"Mikael Granlund","21-22","NSH","C",79,249.13,94.31,82.69,84.55,86.15,87.18,50.57,3.05,251.5,52.66,348.33,63.63,464.77,74.7,32.56,4.79,47.52,198.84,284.7,390.07,27.77,20.11,94.21
"Mike Green","19-20","DET/EDM","D",49,114.99,83.71,71.34,73.34,74.12,81.54,4.78,0.93,64.69,25.99,93.81,34.1,115.43,40.31,8.79,1.99,3.85,38.7,59.71,75.12,6.8,7.39,96.42
"Mike Hoffman","19-20","FLA","C",69,248.85,94.39,80.33,83.05,86.06,86.42,35.67,2.12,234.9,57.52,334.66,68.28,460.45,74.61,31.44,4.94,33.55,177.38,266.38,385.84,26.5,15.19,96.31
"Mike Hoffman","20-21","STL","C",51,98.9,95.69,89.91,89.19,90.22,94.53,21.99,0.99,99.42,11.16,129.18,15.66,171.99,18.65,12.28,0.71,21,88.26,113.52,153.34,11.57,22.12,91.13
"Mike Hoffman","21-22","MTL","C",66,178.42,82.12,86.66,86.68,87.65,91.01,17.08,3.72,159.34,24.53,209.56,32.2,293.84,41.42,22.06,2.18,13.36,134.81,177.36,252.42,19.88,10.72,84.83
"Mike Matheson","20-21","PIT","D",44,42.77,75.85,74.32,76.3,78,67.32,3.11,0.99,30.04,10.38,36.99,11.49,48.26,13.61,2.76,1.34,2.12,19.66,25.5,34.65,1.42,10.35,90.46
"Mike Matheson","21-22","PIT","D",72,51.88,100,62.64,68.66,72.37,73.88,2.99,0,37.61,22.43,51.35,23.44,66.58,25.42,4.61,1.63,2.99,15.18,27.91,41.16,2.98,7.95,100
"Mike Reilly","19-20","MTL/OTT","D",43,70.95,100,80.09,84.17,86.83,95.07,9.69,0,60.72,15.09,92.66,17.43,121.43,18.42,7.71,0.4,9.69,45.63,75.23,103.01,7.31,15.96,100
"Mike Reilly","20-21","BOS/OTT","D",54,63.1,100,88.17,86.19,87.6,91.95,5.73,0,53.79,7.22,71.19,11.41,94.18,13.33,5.37,0.47,5.73,46.57,59.78,80.85,4.9,10.65,100
"Mike Reilly","21-22","BOS","D",69,48.73,79.93,82.48,83.55,85.7,89.67,4.3,1.08,60.96,12.95,79,15.55,99.03,16.53,6.34,0.73,3.22,48.01,63.45,82.5,5.61,7.05,91.66
"Mikhail Grigorenko","20-21","CBJ","C",29,25.1,0,73.8,77.44,73.13,95.14,0,0,14.11,5.01,20.56,5.99,23.98,8.81,1.37,0.07,0,9.1,14.57,15.17,1.3,0,100
"Mikhail Sergachev","19-20","T.B","D",69,133.6,100,81.52,82.49,82.01,86.53,16.6,0,132.03,29.93,170.09,36.1,213.55,46.86,14.2,2.21,16.6,102.1,133.99,166.69,11.99,12.57,100
"Mikhail Sergachev","20-21","T.B","D",55,114.28,86.57,84.96,89.07,89.29,88.25,12.44,1.93,89.85,15.91,129.36,15.88,159.92,19.19,12.99,1.73,10.51,73.94,113.48,140.73,11.26,13.85,87.87
"Mikhail Sergachev","21-22","T.B","D",78,118.32,100,80.96,80.34,81.29,86.07,9.35,0,81.68,19.21,114.35,27.98,138.64,31.92,11.31,1.83,9.35,62.47,86.37,106.72,9.48,11.45,100
"Mikko Koivu","19-20","MIN","C",54,90.7,93.7,82.58,85.21,86.49,92.01,14.73,0.99,74.67,15.75,100.4,17.42,136.78,21.37,9.1,0.79,13.74,58.92,82.98,115.41,8.31,19.73,93.71
"Mikko Rantanen","19-20","COL","R",42,147.07,87.65,86.36,86.94,88.38,91.18,21.22,2.99,126.91,20.04,188.33,28.28,250.61,32.94,18.91,1.83,18.23,106.87,160.05,217.67,17.08,16.72,85.08
"Mikko Rantanen","20-21","COL","R",52,207.25,93.95,89.55,90.21,91.47,94.6,34,2.19,259.84,30.31,332.5,36.09,431.45,40.24,35.58,2.03,31.81,229.53,296.41,391.21,33.55,13.08,92.77
"Mikko Rantanen","21-22","COL","R",74,290.98,96.32,90.37,90.7,90.47,94,53.71,2.05,343.96,36.66,481.56,49.39,599.5,63.12,48.59,3.1,51.66,307.3,432.17,536.38,45.49,15.62,94.41
"Milan Lucic","19-20","CGY","L",66,103.57,75.34,85.88,87.31,89.8,89.86,12.34,4.04,90.99,14.96,117.86,17.13,151.13,17.16,12.4,1.4,8.3,76.03,100.73,133.97,11,13.56,72.99
"Milan Lucic","20-21","CGY","L",55,82.2,71.24,69.96,77.27,81.11,79.56,7.73,3.12,55.27,23.73,87.21,25.66,114.98,26.78,6.89,1.77,4.61,31.54,61.55,88.2,5.12,13.99,86.85
"Milan Lucic","21-22","CGY","L",78,91.48,90.41,80,82.1,83.27,89.4,9.52,1.01,79.3,19.82,104.8,22.85,136.22,27.37,9.36,1.11,8.51,59.48,81.95,108.85,8.25,12.01,94.9
"Miles Wood","19-20","N.J","L",67,53.83,82.74,82.15,78.35,79.14,78.71,9.3,1.94,49.07,10.66,59.15,16.34,69.22,18.25,5.84,1.58,7.36,38.41,42.81,50.97,4.26,18.95,81.8
"Miles Wood","20-21","N.J","L",55,101.63,80.6,78.69,79.71,83.48,81.98,9.06,2.18,70.09,18.98,92.76,23.61,119.64,23.67,7.55,1.66,6.88,51.11,69.15,95.97,5.89,12.93,88.51
"Miro Heiskanen","19-20","DAL","D",64,154.02,94.15,83.57,86.38,89.15,93.52,14.98,0.93,150.15,29.53,207.41,32.7,284.76,34.66,19.9,1.38,14.05,120.62,174.71,250.1,18.52,9.98,96.85
"Miro Heiskanen","20-21","DAL","D",53,147.7,94.47,82.02,84.5,87.2,95.01,18.46,1.08,131.67,28.87,186.96,34.3,239.56,35.18,18.65,0.98,17.38,102.8,152.66,204.38,17.67,14.02,96.26
"Miro Heiskanen","21-22","DAL","D",68,157.7,88.55,77.89,79.54,82.12,90.04,15.54,2.01,137.55,39.04,183.89,47.29,229.94,50.05,20.88,2.31,13.53,98.51,136.6,179.89,18.57,11.3,94.85
"Mitch Marner","19-20","TOR","C",57,187.03,88.03,81.93,84.18,86.27,88.48,30.51,4.15,178.29,39.32,253.15,47.59,317.64,50.55,23.34,3.04,26.36,138.97,205.56,267.09,20.3,17.11,89.45
"Mitch Marner","20-21","TOR","C",54,167.18,86.25,83.03,85.17,86.69,90.33,24.34,3.88,179.5,36.68,244.77,42.62,312.48,47.99,25.41,2.72,20.46,142.82,202.15,264.49,22.69,13.56,89.42
"Mitch Marner","21-22","TOR","C/R",70,222.43,93.24,83.55,86.38,87.76,91.34,37.81,2.74,272.32,53.63,384.76,60.69,479.11,66.81,39.89,3.78,35.07,218.69,324.07,412.3,36.11,13.88,94.89
"Morgan Frost","19-20","PHI","C",20,45.35,80.43,65.31,71.31,74.51,74.43,4.15,1.01,25.19,13.38,36.06,14.51,47.81,16.36,2.94,1.01,3.14,11.81,21.55,31.45,1.93,16.47,92.45
"Morgan Frost","21-22","PHI","C",53,102.43,68.65,79.13,80.3,81.72,88,7.38,3.37,88.96,23.46,119.46,29.31,153.2,34.26,11.22,1.53,4.01,65.5,90.15,118.94,9.69,8.3,85.64
"Morgan Geekie","20-21","CAR","C",36,38.15,100,78.32,77.42,80.38,78.19,4,0,25.86,7.16,34.69,10.12,50.16,12.24,3.19,0.89,4,18.7,24.57,37.92,2.3,15.47,100
"Morgan Geekie","21-22","SEA","C",70,97.97,85.08,80.69,83.58,85.31,89.74,6.73,1.18,88.86,21.26,120.21,23.62,155.04,26.7,10.5,1.2,5.55,67.6,96.59,128.34,9.3,7.57,94.45
"Morgan Rielly","19-20","TOR","D",44,107.72,87.7,78.37,80.5,83.31,87.17,15.33,2.15,101.17,27.93,150.22,36.39,192.01,38.47,13.73,2.02,13.18,73.24,113.83,153.54,11.71,15.15,92.3
"Morgan Rielly","20-21","TOR","D",55,158.48,85.02,81.11,83.32,85.38,88.72,22.02,3.88,157.57,36.7,217.75,43.58,285.72,48.94,22.89,2.91,18.14,120.87,174.17,236.78,19.98,13.97,89.43
"Morgan Rielly","21-22","TOR","D",80,235.83,94.33,82.51,85.16,86.51,89.9,45.56,2.74,286.29,60.7,405.67,70.72,498.77,77.78,41.2,4.63,42.82,225.59,334.95,420.99,36.57,15.91,95.49
"Moritz Seider","21-22","DET","D",80,233.75,87.33,80.33,83.71,86.02,89.88,31.29,4.54,192.56,47.15,265.29,51.62,343.26,55.77,29.48,3.32,26.75,145.41,213.67,287.49,26.16,16.25,90.37
"Nate Schmidt","19-20","VGK","D",57,62.45,100,79.79,82.69,85.4,89.85,8.92,0,52.38,13.27,72.61,15.2,99.76,17.06,6.73,0.76,8.92,39.11,57.41,82.7,5.97,17.03,100
"Nate Schmidt","20-21","VAN","D",54,57.58,46.51,76.3,77.69,80.96,83.36,1.8,2.07,36.93,11.47,51.88,14.9,68.84,16.19,4.61,0.92,-0.27,25.46,36.98,52.65,3.69,4.87,81.95
"Nate Schmidt","21-22","WPG","D",72,127.18,100,85.74,86.91,86.64,93.75,16.07,0,122.27,20.34,158.86,23.93,202.02,31.15,15.01,1,16.07,101.93,134.93,170.87,14.01,13.14,100
"Nathan Bastian","21-22","N.J/SEA","R",72,114.13,78.76,82.09,86.78,88.62,84.56,17.8,4.8,100.3,21.88,150.13,22.88,200.05,25.69,13.75,2.51,13,78.42,127.25,174.36,11.24,17.75,78.06
"Nathan MacKinnon","19-20","COL","C",69,282.87,87.71,85.83,87.93,89.58,92.91,35.98,5.04,258.16,42.61,371.01,50.91,498.29,57.94,35.78,2.73,30.94,215.55,320.1,440.35,33.05,13.94,88.17
"Nathan MacKinnon","20-21","COL","C",48,197.17,93.62,91.33,91.58,92.59,96.25,32.13,2.19,252.27,23.95,322.62,29.68,410.14,32.84,34.42,1.34,29.94,228.32,292.94,377.3,33.08,12.74,90.86
"Nathan MacKinnon","21-22","COL","C",64,234.95,94.7,89.01,89.98,89.6,91.48,36.66,2.05,273.14,33.71,381.16,42.43,481.62,55.88,38.67,3.6,34.61,239.43,338.73,425.74,35.07,13.42,93.92
"Nazem Kadri","19-20","COL","C",51,191.27,88.03,83.14,85.26,87.54,91.44,30.31,4.12,177.86,36.06,240.08,41.51,320.68,45.64,24.67,2.31,26.19,141.8,198.57,275.04,22.36,17.04,88.57
"Nazem Kadri","20-21","COL","C",56,168.45,94.5,91.28,90.69,91.58,95.54,20.29,1.18,193.68,18.5,247.5,25.41,330.59,30.41,25.06,1.17,19.11,175.18,222.09,300.18,23.89,10.48,93.62
"Nazem Kadri","21-22","COL","C",71,269.43,98.2,90.45,91.28,91.59,93.99,47.4,0.87,311.49,32.89,427.83,40.85,548.91,50.4,44.23,2.83,46.53,278.6,386.98,498.51,41.4,15.22,97.35
"Neal Pionk","19-20","WPG","D",67,202.5,100,82.92,85.63,87.8,90.13,28.43,0,217.36,44.76,295.76,49.62,365.31,50.74,27.3,2.99,28.43,172.6,246.14,314.57,24.31,13.08,100
"Neal Pionk","20-21","WPG","D",54,112.83,95.55,87.19,87.93,89.27,91.31,19.99,0.93,133.46,19.61,164.09,22.52,226.84,27.27,15.34,1.46,19.06,113.85,141.57,199.57,13.88,14.98,95.26
"Neal Pionk","21-22","WPG","D",72,164.7,87.68,80.24,84.29,84.87,88.11,19.5,2.74,150.11,36.97,215.24,40.11,262.31,46.78,21.64,2.92,16.76,113.14,175.13,215.53,18.72,12.99,92.59
"Nick Bjugstad","20-21","MIN","C",42,42.45,100,83.17,86.84,87.94,96.46,0.93,0,39.92,8.08,59.53,9.02,72.75,9.98,5.17,0.19,0.93,31.84,50.51,62.77,4.98,2.33,100
"Nick Bonino","19-20","NSH","C",66,95.88,86.42,86.19,85.72,87.3,93.74,6.87,1.08,73.18,11.73,95.71,15.95,130.18,18.93,9.88,0.66,5.79,61.45,79.76,111.25,9.22,9.39,90.79
"Nick Bonino","20-21","MIN","C",53,102.15,82.16,86.03,86.37,87.18,85.96,14.65,3.18,95.27,15.47,132.77,20.96,181.21,26.65,10.16,1.66,11.47,79.8,111.81,154.56,8.5,15.38,79.44
"Nick Bonino","21-22","S.J","C",76,147.87,84.44,80.04,80.5,82.77,86.87,16.22,2.99,129.1,32.19,169.87,41.14,223.86,46.6,15.55,2.35,13.23,96.91,128.73,177.26,13.2,12.56,90.71
"Nick Cousins","19-20","MTL/VGK","C",62,101.18,91.4,80.12,78.74,80.3,87.55,12.54,1.18,89.98,22.32,112.29,30.31,138.85,34.07,10.76,1.53,11.36,67.66,81.98,104.78,9.23,13.94,94.71
"Nick Cousins","20-21","NSH","C",50,82.53,100,90.67,90.71,91.11,92.75,7.22,0,55.41,5.7,84.17,8.62,111.79,10.91,7.55,0.59,7.22,49.71,75.55,100.88,6.96,13.03,100
"Nick Cousins","21-22","NSH","C",68,112.37,88.85,80.93,83.53,86.26,85.74,7.89,0.99,85.42,20.13,112.26,22.14,144.47,23.01,9.68,1.61,6.9,65.29,90.12,121.46,8.07,9.24,95.08
"Nick Foligno","19-20","CBJ","L",67,128.23,79.25,83.68,86.22,87.35,84.96,11.8,3.09,111.4,21.72,142.41,22.76,176.86,25.62,13.16,2.33,8.71,89.68,119.65,151.24,10.83,10.59,85.77
"Nick Foligno","20-21","CBJ/TOR","L",46,90.45,100,79.56,82.01,82.89,91.3,8.19,0,66.58,17.11,90.94,19.95,115.12,23.77,7.03,0.67,8.19,49.47,70.99,91.35,6.36,12.3,100
"Nick Foligno","21-22","BOS","L",63,70.98,71.43,68.5,73.37,77.81,77.45,5.65,2.26,68.94,31.7,100.62,36.52,135.32,38.59,9.89,2.88,3.39,37.24,64.1,96.73,7.01,8.2,92.87
"Nick Leddy","19-20","NYI","D",57,71.5,100,86.31,87.51,88.47,91.13,4.84,0,50.67,8.04,62.34,8.9,94.42,12.3,4.93,0.48,4.84,42.63,53.44,82.12,4.45,9.55,100
"Nick Leddy","20-21","NYI","D",56,123.93,100,88.85,87.38,88.11,91.19,18.94,0,110.17,13.82,150.52,21.74,184.38,24.88,16.57,1.6,18.94,96.35,128.78,159.5,14.97,17.19,100
"Nick Leddy","21-22","DET/STL","D",74,137.6,72.76,79.63,83.11,85.51,88.33,10.87,4.07,99.31,25.41,145.93,29.66,188.12,31.87,13.85,1.83,6.8,73.9,116.27,156.25,12.02,10.95,83.98
"Nick Paul","19-20","OTT","L",56,28.17,75.97,76.82,75.75,78.5,87.85,3.13,0.99,28.76,8.68,36.61,11.72,49.91,13.67,4.41,0.61,2.14,20.08,24.89,36.24,3.8,10.88,88.59
"Nick Paul","20-21","OTT","L",56,20.52,100,92.85,94.68,95.11,96.31,3.8,0,25.72,1.98,34.89,1.96,38.47,1.98,3.13,0.12,3.8,23.74,32.93,36.49,3.01,14.77,100
"Nick Paul","21-22","OTT/T.B","L",79,36.63,70,92.21,90.92,90.01,98.26,2.17,0.93,34.69,2.93,49.05,4.9,63.26,7.02,5.08,0.09,1.24,31.76,44.15,56.24,4.99,6.26,68.26
"Nick Ritchie","19-20","ANA/BOS","L",47,76.17,74.14,79.57,83,85.92,89.09,6.25,2.18,60.78,15.61,87.52,17.92,115.3,18.9,8.17,1,4.07,45.17,69.6,96.4,7.17,10.28,86.03
"Nick Ritchie","20-21","BOS","L",55,150.1,77.06,78.17,83.93,86.23,87.13,16.93,5.04,129.78,36.24,199.07,38.11,261.88,41.81,18.48,2.73,11.89,93.54,160.96,220.07,15.75,13.05,86.09
"Nick Ritchie","21-22","ARI/TOR","L",55,84.65,90.18,82.18,84.16,86.35,84.49,9.09,0.99,74.22,16.09,103.41,19.47,128.66,20.34,10.46,1.92,8.1,58.13,83.94,108.32,8.54,12.25,93.85
"Nick Schmaltz","19-20","ARI","C",68,155.52,94.59,81.6,82.77,86.5,85,17.65,1.01,110.74,24.97,152.94,31.84,209.31,32.66,13.03,2.3,16.64,85.77,121.1,176.65,10.73,15.94,95.96
"Nick Schmaltz","20-21","ARI","C",51,141.43,86.65,83.66,85.74,88.8,92.65,13.5,2.08,115.7,22.59,168.29,27.98,230.54,29.08,16,1.27,11.42,93.11,140.31,201.46,14.73,11.67,90.79
"Nick Schmaltz","21-22","ARI","C",58,148.03,86.76,78.49,79.18,82.6,82.89,14.28,2.18,107.75,29.53,149.27,39.26,196.56,41.42,14.92,3.08,12.1,78.22,110.01,155.14,11.84,13.25,92.62
"Nick Suzuki","19-20","MTL","C",68,152.62,80.36,79.62,78.31,82.31,80.99,22.34,5.46,123.19,31.54,161.01,44.6,220.36,47.37,15.59,3.66,16.88,91.65,116.41,172.99,11.93,18.13,82.69
"Nick Suzuki","20-21","MTL","C",55,132.93,95.7,85.85,88.02,88.33,94.9,19.37,0.87,109.75,18.09,140.3,19.1,173.54,22.92,12.85,0.69,18.5,91.66,121.2,150.62,12.16,17.65,95.19
"Nick Suzuki","21-22","MTL","C",81,250.62,79.31,82.1,82.48,84.25,84.76,26.83,7,208.39,45.45,285.01,60.56,390.64,73.03,29.81,5.36,19.83,162.94,224.45,317.61,24.45,12.87,84.6
"Nicklas Backstrom","19-20","WSH","C",60,223.97,86.96,83.64,86.09,87.78,91.22,27,4.05,199.97,39.11,290.87,47.01,372.41,51.82,28.26,2.72,22.95,160.86,243.86,320.59,25.54,13.5,89.64
"Nicklas Backstrom","20-21","WSH","C",54,165.67,87.19,88.59,89.8,90.95,94.24,26.95,3.96,177.6,22.87,252.15,28.65,310.52,30.91,21.91,1.34,22.99,154.73,223.5,279.61,20.57,15.17,82.68
"Nicklas Backstrom","21-22","WSH","C",46,168.5,92.53,82.2,83.56,85.92,91.25,26.62,2.15,166.45,36.05,230.79,45.4,290.48,47.59,22.74,2.18,24.47,130.4,185.39,242.89,20.56,15.99,94.04
"Nico Hischier","19-20","N.J","C",57,153.32,79.05,87.31,89.39,90.2,94.87,14.79,3.92,162.8,23.66,225.23,26.73,273.75,29.73,21.45,1.16,10.87,139.14,198.5,244.02,20.29,9.08,83.43
"Nico Hischier","20-21","N.J","C",21,58.92,85.32,82.6,86.61,90.59,93.94,5.87,1.01,43.06,9.07,66.66,10.31,99.6,10.34,6.51,0.42,4.86,33.99,56.35,89.26,6.09,13.63,88.86
"Nico Hischier","21-22","N.J","C",70,194.68,76.22,81.28,84.35,87.87,84.81,22.37,6.98,167.16,38.49,244.55,45.39,329.8,45.51,22.33,4,15.39,128.67,199.16,284.29,18.33,13.38,81.87
"Nicolas Aube-Kubel","19-20","PHI","R",36,29.82,80.89,78.17,78.14,77.18,90.55,4.19,0.99,22.27,6.22,29.88,8.36,31.66,9.36,3.64,0.38,3.2,16.05,21.52,22.3,3.26,18.81,84.08
"Nicolas Beaudin","20-21","CHI","D",19,23.72,81.18,77.57,78.72,82.42,89.91,4.66,1.08,14.42,4.17,19.97,5.4,29.3,6.25,2.05,0.23,3.58,10.25,14.57,23.05,1.82,32.32,74.1
"Nicolas Hague","19-20","VGK","D",37,34.68,100,94.17,93.57,94.68,96.57,6.24,0,34.9,2.16,46.45,3.19,57.29,3.22,4.78,0.17,6.24,32.74,43.26,54.07,4.61,17.88,100
"Nicolas Hague","21-22","VGK","D",51,20.08,57.56,81.86,80.64,81.01,84.73,1.18,0.87,26.63,5.9,32.9,7.9,38.26,8.97,2.94,0.53,0.31,20.73,25,29.29,2.41,4.43,85.25
"Nicolas Roy","21-22","VGK","C",76,135.72,78.4,81.22,82.16,83.72,85.08,14.19,3.91,134.71,31.15,175.24,38.04,225.72,43.89,18.08,3.17,10.28,103.56,137.2,181.83,14.91,10.53,87.45
"Nikita Gusev","19-20","N.J","L",65,160.92,81.4,82.32,83.5,84.24,83.66,18.82,4.3,161.45,34.68,208.85,41.27,251.83,47.1,20.28,3.96,14.52,126.77,167.58,204.73,16.32,11.66,87.6
"Nikita Gusev","20-21","FLA/N.J","L",31,78.35,69.07,85.77,87.37,89.01,85.82,4.89,2.19,61.47,10.2,85.56,12.37,108.58,13.4,7.26,1.2,2.7,51.27,73.19,95.18,6.06,7.96,78.53
"Nikita Kucherov","19-20","T.B","R",67,239.67,86.61,79.33,82.45,83.94,86.39,33.18,5.13,230.42,60.04,338.42,72.04,428.28,81.92,29.19,4.6,28.05,170.38,266.38,346.36,24.59,14.4,91.46
"Nikita Kucherov","21-22","T.B","R",47,179.83,94.78,85.76,87.44,88.46,90.7,35.04,1.93,212.92,35.35,294.23,42.25,353.52,46.11,30.54,3.13,33.11,177.57,251.98,307.41,27.41,16.46,94.54
"Nikolai Prokhorkin","19-20","L.A","L",41,25.48,100,59.21,64.56,69.65,73.88,3.08,0,18.9,13.02,23.72,13.02,30,13.07,1.81,0.64,3.08,5.88,10.7,16.93,1.17,16.3,100
"Nikolaj Ehlers","19-20","WPG","L",67,88.7,100,81.61,80.86,84.32,83.07,6.2,0,64.55,14.55,85.09,20.14,112.63,20.95,6.82,1.39,6.2,50,64.95,91.68,5.43,9.6,100
"Nikolaj Ehlers","20-21","WPG","L",47,77.67,100,85.03,87.6,89.33,93.48,15.86,0,98.19,17.29,122.25,17.3,162.51,19.41,11.19,0.78,15.86,80.9,104.95,143.1,10.41,16.15,100
"Nikolaj Ehlers","21-22","WPG","L",58,132.42,87.01,82.58,85.47,86.25,85.11,13.86,2.07,138.51,29.22,182.67,31.05,228.16,36.38,18.35,3.21,11.79,109.29,151.62,191.78,15.14,10.01,92.92
"Nils Hoglander","20-21","VAN","L",56,79.85,66.23,79.22,80.73,84.27,84.16,4.06,2.07,66.07,17.33,87.04,20.77,118.1,22.04,8.18,1.54,1.99,48.74,66.27,96.06,6.64,6.14,88.06
"Nils Hoglander","21-22","VAN","L",59,59.12,58.99,85.93,86.31,88.21,88.92,4.2,2.92,56.33,9.22,71.09,11.28,92.02,12.3,6.82,0.85,1.28,47.11,59.81,79.72,5.97,7.46,68.33
"Nils Lundkvist","21-22","NYR","D",25,30.42,100,83.51,86.28,88.7,94.43,1.87,0,30.38,6,43.65,6.94,54.34,6.92,3.56,0.21,1.87,24.38,36.71,47.42,3.35,6.16,100
"Nino Niederreiter","19-20","CAR","R",66,124.73,90.44,80.24,85.84,89.09,90.33,17.6,1.86,84.61,20.84,132.72,21.9,179.14,21.94,12.14,1.3,15.74,63.77,110.82,157.2,10.84,20.8,91.07
"Nino Niederreiter","20-21","CAR","R",56,84.95,100,82.3,79.31,82.64,80.76,13.38,0,60.55,13.02,79.31,20.69,112.29,23.59,7.43,1.77,13.38,47.53,58.62,88.7,5.66,22.1,100
"Nino Niederreiter","21-22","CAR","R",74,110.17,91.41,77.64,79.01,79.87,85.51,9.9,0.93,92.7,26.7,128.76,34.21,151.73,38.24,11.45,1.94,8.97,66,94.55,113.49,9.51,10.68,96.52
"Noah Dobson","19-20","NYI","D",33,29.53,79.11,68.34,71.85,75.75,74.93,4.09,1.08,20.87,9.67,26.88,10.53,39.07,12.51,2.75,0.92,3.01,11.2,16.35,26.56,1.83,19.6,88.83
"Noah Dobson","20-21","NYI","D",46,84.92,100,79.35,81.29,81.55,86.83,7.95,0,58.36,15.19,78.98,18.18,109.95,24.87,8.24,1.25,7.95,43.17,60.8,85.08,6.99,13.62,100
"Noah Dobson","21-22","NYI","D",78,207.15,90.44,81.53,83.39,85.26,85.72,27.82,2.94,187.15,42.41,268.26,53.44,340.78,58.93,26.12,4.35,24.88,144.74,214.82,281.85,21.77,14.87,93.07
"Noah Gregor","21-22","S.J","C",61,77,83.93,78.17,75.6,80.06,84.81,5.17,0.99,63.81,17.82,74.45,24.03,104.96,26.14,6.31,1.13,4.18,45.99,50.42,78.82,5.18,8.1,94.44
"Noah Hanifin","19-20","CGY","D",68,89.12,91.32,90.22,92.46,93,94.82,9.15,0.87,83.85,9.09,111.62,9.1,133.41,10.04,11.17,0.61,8.28,74.76,102.52,123.37,10.56,10.91,90.43
"Noah Hanifin","20-21","CGY","D",46,35.6,76.57,75.94,81.14,84.58,80.51,3.53,1.08,38.97,12.35,53.03,12.33,67.9,12.38,4.75,1.15,2.45,26.62,40.7,55.52,3.6,9.06,91.26
"Noah Hanifin","21-22","CGY","D",77,148.97,94.87,81.46,83.64,84.86,90.07,18.67,1.01,158.85,36.15,206,40.29,260.5,46.48,19.51,2.15,17.66,122.7,165.71,214.02,17.36,11.75,97.21
"Nolan Patrick","20-21","PHI","C",52,89.83,82.89,83.16,84.99,87.14,81.65,10.56,2.18,66.96,13.56,94.74,16.73,132.22,19.51,8.5,1.91,8.38,53.4,78.01,112.71,6.59,15.77,83.92
