"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Derek Grant","21-22","ANA","C",71,794.18,40.42,45.39,44.83,44.82,44.2,2.19,3.22,27.89,33.55,38.68,47.6,51.58,63.5,2.29,2.89,-1.04,-5.66,-8.92,-11.92,-0.6,7.84,90.39
"Derek Ryan","19-20","CGY","C",68,803.3,57.49,47.98,48.71,48.77,50.22,2.23,1.65,28.45,30.85,41.44,43.63,55.22,58.02,2.31,2.29,0.58,-2.4,-2.19,-2.79,0.02,7.85,94.65
"Derek Ryan","20-21","CGY","C",43,415.55,59.35,57.65,59.7,59.69,61.88,2.58,1.76,29.97,22.02,45.71,30.86,61.85,41.78,2.66,1.64,0.81,7.95,14.85,20.08,1.02,8.6,91.99
"Derek Ryan","21-22","EDM","C",75,715.23,47.43,53.51,53.48,53.13,51.24,2.77,3.07,31.22,27.13,41.85,36.4,55.75,49.18,2.36,2.24,-0.3,4.1,5.45,6.57,0.11,8.86,88.69
"Derek Stepan","19-20","ARI","C",70,951.33,44.32,50.3,48.95,49.44,47.9,1.8,2.26,31.48,31.1,43.57,45.45,57.51,58.82,2.2,2.4,-0.46,0.38,-1.87,-1.31,-0.19,5.71,92.73
"Derek Stepan","20-21","OTT","C",20,227.17,36.81,50.73,50.18,47.59,47.7,1.83,3.14,33.39,32.43,46.31,45.97,54.67,60.2,2.44,2.67,-1.31,0.96,0.34,-5.53,-0.24,5.47,90.33
"Derek Stepan","21-22","CAR","C",58,561.82,50.76,57.66,57.45,58.21,57.54,2.72,2.64,35,25.7,48.31,35.79,65.09,46.73,2.94,2.17,0.08,9.3,12.52,18.36,0.77,7.77,89.74
"Derick Brassard","19-20","NYI","C",66,772.82,50.1,47.91,46.3,45.74,48.44,2.44,2.43,29.09,31.63,38.09,44.18,50.84,60.3,2.21,2.36,0.01,-2.54,-6.09,-9.46,-0.14,8.39,92.31
"Derick Brassard","20-21","ARI","C",53,634.97,47.99,45.49,46.54,48.54,47.38,2.08,2.25,23.67,28.36,34.58,39.73,49.1,52.06,1.88,2.09,-0.17,-4.69,-5.15,-2.96,-0.21,8.78,92.06
"Derick Brassard","21-22","EDM/PHI","C",46,508.58,58.31,45.73,45.83,46.64,47.46,2.67,1.91,27.29,32.38,37.88,44.78,51.21,58.58,2.18,2.41,0.76,-5.09,-6.9,-7.37,-0.23,9.78,94.11
"Derrick Pouliot","21-22","SEA/VGK","D",11,169.3,72.37,51.34,53.71,53.74,43.49,3.61,1.38,28.84,27.33,44.91,38.7,61.76,53.17,2.32,3.02,2.23,1.51,6.21,8.59,-0.69,12.52,94.96
"Deryk Engelland","19-20","VGK","D",49,687.72,50.79,50.63,51.69,51.14,53.61,2.78,2.69,31.41,30.62,43.71,40.85,59.31,56.67,2.77,2.4,0.09,0.79,2.85,2.64,0.37,8.86,91.2
"Devin Shore","19-20","ANA/CBJ","C",45,486.63,39.45,46.44,46.47,45.92,45.45,2.25,3.46,29.6,34.13,42.11,48.5,53.4,62.88,2.26,2.71,-1.2,-4.54,-6.39,-9.48,-0.45,7.61,89.87
"Devin Shore","20-21","EDM","C",38,364.03,31.82,39.51,40.57,39.9,41.49,1.32,2.83,20.83,31.88,28.99,42.45,39.75,59.87,1.46,2.06,-1.51,-11.05,-13.47,-20.13,-0.6,6.33,91.14
"Devin Shore","21-22","EDM","C",49,407.55,43.7,49.58,50.04,49.51,46.36,2.2,2.83,29.08,29.56,40.06,39.99,51.71,52.73,2.28,2.64,-0.63,-0.49,0.07,-1.02,-0.36,7.55,90.43
"Devon Toews","19-20","NYI","D",68,1206.27,51.9,51.49,50.21,50.28,53.42,2.41,2.24,30.35,28.6,40.84,40.5,55.22,54.61,2.6,2.27,0.18,1.75,0.34,0.61,0.33,7.96,92.17
"Devon Toews","20-21","COL","D",53,1036.77,63.16,61.53,61.82,61.54,63.54,3.44,2.01,34.91,21.82,48.88,30.19,65.85,41.14,2.8,1.6,1.43,13.09,18.7,24.7,1.19,9.86,90.8
"Devon Toews","21-22","COL","D",66,1333.12,65.36,58.38,57.96,58.79,58.22,3.77,2,38.93,27.75,51.12,37.08,69.07,48.42,2.94,2.11,1.77,11.18,14.04,20.65,0.83,9.69,92.8
"Dillon Dube","19-20","CGY","C",45,534.52,51.65,46.47,45.85,46.14,46.64,2.56,2.39,30.47,35.11,41.74,49.29,53.76,62.76,2.24,2.56,0.16,-4.63,-7.55,-9,-0.32,8.39,93.18
"Dillon Dube","20-21","CGY","C",51,618.7,53.12,49.5,51.3,51.99,50.18,2.74,2.42,30.1,30.71,42,39.88,55.52,51.27,2.21,2.19,0.32,-0.61,2.12,4.25,0.02,9.09,92.13
"Dillon Dube","21-22","CGY","C",79,876.95,52.94,55.91,55.55,56.39,53.31,2.57,2.28,35.51,28.01,49.94,39.96,64.72,50.05,2.73,2.39,0.29,7.51,9.99,14.67,0.34,7.23,91.85
"Dillon Heatherington","21-22","OTT","D",9,93.48,24.34,39.59,41.82,40.75,49.8,0.65,2.02,24.13,36.83,35.41,49.26,41.77,60.73,2.35,2.37,-1.37,-12.7,-13.84,-18.97,-0.02,2.69,94.53
"Dmitrij Jaskin","21-22","ARI","R",12,158.48,40.02,46.69,43.74,45.51,44.34,1.5,2.24,26.05,29.75,34.84,44.82,47.08,56.37,1.96,2.46,-0.75,-3.7,-9.98,-9.29,-0.5,5.74,92.47
"Dmitry Kulikov","19-20","WPG","D",51,935.22,44.27,48.68,48.91,50.11,43.75,1.92,2.42,28.54,30.09,40.51,42.31,55.17,54.92,2,2.58,-0.5,-1.55,-1.8,0.25,-0.57,6.72,91.97
"Dmitry Kulikov","20-21","EDM/N.J","D",48,795.01,45.83,52.38,53,53.67,54.97,2.06,2.44,30.63,27.84,42.51,37.69,55.98,48.34,2.46,2.02,-0.38,2.78,4.82,7.65,0.45,6.73,91.25
"Dmitry Kulikov","21-22","MIN","D",80,1263.1,61.35,50.29,50.3,50.8,52.6,3.13,1.97,29.79,29.45,41.43,40.94,55.78,54.03,2.31,2.08,1.16,0.34,0.49,1.75,0.23,10.51,93.3
"Dmitry Orlov","19-20","WSH","D",69,1339.33,48.92,52.58,53,53.44,51.89,2.71,2.82,32.09,28.94,44.94,39.85,59.77,52.09,2.76,2.56,-0.12,3.15,5.09,7.69,0.2,8.43,90.24
"Dmitry Orlov","20-21","WSH","D",51,928.3,58.47,52.86,52.8,52.83,52.11,3.21,2.28,30.5,27.2,43.03,38.46,55.85,49.87,2.42,2.23,0.93,3.3,4.57,5.97,0.2,10.53,91.61
"Dmitry Orlov","21-22","WSH","D",76,1435.83,57.22,53.75,53.7,52.94,52.27,2.88,2.15,31.31,26.95,43.29,37.33,56.7,50.41,2.53,2.31,0.73,4.37,5.96,6.29,0.22,9.19,92.02
"Dmytro Timashov","19-20","DET/TOR","L",44,370,51.72,45.71,45.9,46.72,45.34,2.12,1.98,26.42,31.38,36.76,43.33,50.22,57.28,2.03,2.44,0.14,-4.96,-6.57,-7.06,-0.42,8.03,93.69
"Dominic Toninato","19-20","FLA","C",46,480.25,56.98,47.44,46.38,46.18,47.34,2.63,1.98,29.28,32.43,38.61,44.64,51.92,60.51,2.18,2.42,0.64,-3.15,-6.03,-8.59,-0.24,8.97,93.89
"Dominic Toninato","21-22","WPG","C",77,525.82,44.54,42.83,42.39,43.6,45.35,1.57,1.96,21.9,29.23,30.07,40.86,42.35,54.78,1.88,2.26,-0.39,-7.33,-10.8,-12.44,-0.38,7.19,93.29
"Dominik Kahun","19-20","BUF/PIT","C",56,678.47,58.81,50.7,49.88,49.79,49.18,3.38,2.36,29.24,28.43,38.66,38.84,51.35,51.79,2.18,2.25,1.01,0.81,-0.18,-0.44,-0.07,11.55,91.69
"Dominik Kahun","20-21","EDM","C",48,590.65,49.55,48.14,48.48,48.51,46.15,2.47,2.51,29.43,31.7,39.8,42.29,52.5,55.73,2.34,2.73,-0.04,-2.28,-2.5,-3.23,-0.39,8.39,92.08
"Dominik Kubalik","19-20","CHI","L",68,830.98,51.18,49.23,50.94,50.48,51.3,3.56,3.4,34.05,35.1,46.12,44.41,60.44,59.29,2.97,2.82,0.16,-1.06,1.71,1.16,0.15,10.46,90.32
"Dominik Kubalik","20-21","CHI","L",56,705.42,50.36,46.2,45.16,45.51,46.46,2.45,2.41,29.17,33.96,36.3,44.08,49.34,59.08,2.24,2.58,0.03,-4.79,-7.79,-9.74,-0.34,8.38,92.9
"Dominik Kubalik","21-22","CHI","L",78,983.48,42.85,43.68,44.45,44.44,45.9,1.88,2.51,25.89,33.39,35.07,43.83,48.35,60.46,2.09,2.47,-0.63,-7.49,-8.76,-12.11,-0.37,7.26,92.49
"Dominik Simon","19-20","PIT","C",64,869,43.69,52.72,52.42,52.39,49.67,2.28,2.93,33.46,30.01,45.45,41.25,59.32,53.89,2.41,2.45,-0.66,3.45,4.2,5.42,-0.03,6.81,90.22
"Dominik Simon","20-21","CGY","C",11,102.25,54.88,43.02,44.04,45.15,46.13,2.28,1.87,23.44,31.04,35.63,45.28,48.48,58.9,2.27,2.65,0.4,-7.6,-9.65,-10.42,-0.38,9.71,93.97
"Dominik Simon","21-22","ANA/PIT","C",72,706.55,49.28,56,56.58,55.12,54.66,2.2,2.27,34.73,27.28,47.56,36.5,61.71,50.25,2.65,2.19,-0.06,7.44,11.05,11.46,0.45,6.34,91.69
"Dougie Hamilton","19-20","CAR","D",47,803.6,66.28,58.82,58.4,58.47,57.94,3.3,1.68,37.02,25.92,51.51,36.69,66.43,47.19,3.06,2.22,1.62,11.1,14.82,19.24,0.84,8.9,93.53
"Dougie Hamilton","20-21","CAR","D",55,973.62,64.52,56.82,57.32,57.36,58.06,2.92,1.61,36.45,27.7,51.43,38.3,67.02,49.82,3.17,2.29,1.31,8.75,13.13,17.2,0.88,8.01,94.2
"Dougie Hamilton","21-22","N.J","D",62,1091.32,46.72,50.4,50.91,50.49,51.04,3.29,3.75,34.66,34.12,47.57,45.88,61.82,60.61,2.88,2.76,-0.46,0.55,1.69,1.2,0.12,9.49,89
"Drake Batherson","19-20","OTT","C",23,301.97,29.63,42.13,43.7,44.29,43.52,1.35,3.2,29,39.85,40.08,51.64,53.02,66.68,2.18,2.82,-1.85,-10.84,-11.56,-13.67,-0.65,4.64,91.97
"Drake Batherson","20-21","OTT","C",56,721.65,43.38,46.24,46.28,46.82,50.92,2.21,2.89,30.66,35.64,42.09,48.86,55.07,62.54,2.66,2.56,-0.68,-4.98,-6.76,-7.47,0.1,7.21,91.9
"Drake Batherson","21-22","OTT","C/R",46,690.73,58.11,48.63,48.72,48.66,49,3.14,2.26,31.11,32.85,43.07,45.34,56.36,59.45,2.8,2.92,0.88,-1.75,-2.27,-3.09,-0.11,10.09,93.11
"Drake Caggiula","19-20","CHI","C",40,439.93,45.34,46.71,48.76,49.54,49.99,3.04,3.67,29.86,34.06,42.03,44.17,56.7,57.75,2.72,2.73,-0.62,-4.2,-2.14,-1.04,0,10.19,89.24
"Drake Caggiula","20-21","ARI/BUF","C",38,421.42,40.39,43.41,41.46,41.67,47.22,1.98,2.92,26.33,34.32,35.27,49.8,46.27,64.75,2.32,2.6,-0.94,-7.99,-14.53,-18.49,-0.27,7.52,91.48
"Drake Caggiula","21-22","BUF","C",18,228.9,41.96,43.86,46.26,47.65,38.13,2.11,2.91,24.01,30.73,33.98,39.47,45.82,50.35,1.55,2.51,-0.81,-6.72,-5.49,-4.53,-0.96,8.78,90.51
"Drew Doughty","19-20","L.A","D",67,1327.65,47.13,47.64,48.28,49.37,47.38,2.09,2.34,28.03,30.8,40.22,43.08,53.47,54.83,2.28,2.53,-0.25,-2.77,-2.86,-1.36,-0.25,7.46,92.39
"Drew Doughty","20-21","L.A","D",56,1127.35,44.73,50.7,49.38,48.96,46.22,1.98,2.44,27.6,26.84,37.82,38.77,49.15,51.24,2.15,2.5,-0.47,0.76,-0.95,-2.09,-0.35,7.16,90.9
"Drew Doughty","21-22","L.A","D",39,776.92,52.61,58.84,58.33,58.7,55.09,2.86,2.57,36,25.18,48.02,34.3,62.99,44.32,2.81,2.29,0.28,10.82,13.72,18.67,0.52,7.93,89.79
"Drew O'Connor","20-21","PIT","L",10,72.95,25.96,45.87,45.52,46.51,42.04,0.83,2.37,25.5,30.09,35.49,42.47,47.85,55.04,1.56,2.15,-1.54,-4.59,-6.98,-7.19,-0.59,3.26,92.13
"Drew O'Connor","21-22","PIT","L",22,203.7,47.01,63.22,64.07,60.78,64.63,2.37,2.67,41.77,24.3,56.69,31.79,70.98,45.8,3.08,1.69,-0.3,17.47,24.9,25.19,1.4,5.66,89.03
"Dryden Hunt","19-20","FLA","L",21,215.4,50.42,56.14,53.73,51.33,53.43,2.01,1.97,33.84,26.43,43.43,37.4,54.11,51.31,2.36,2.06,0.03,7.4,6.04,2.8,0.3,5.94,92.53
"Dryden Hunt","20-21","ARI","L",26,303.57,38.27,51.98,52.53,51.44,50.98,1.57,2.53,28.4,26.23,39.29,35.5,51.7,48.8,2.07,1.99,-0.96,2.17,3.79,2.9,0.08,5.52,90.36
"Dryden Hunt","21-22","NYR","L",76,897.92,37.64,48.57,48.63,48.64,48.42,1.61,2.67,27.51,29.13,38.06,40.21,50.83,53.66,2.14,2.28,-1.06,-1.62,-2.15,-2.83,-0.14,5.86,90.83
"Duncan Keith","19-20","CHI","D",61,1146.35,49.39,47.02,47.93,48.91,47.01,2.57,2.64,31.26,35.22,41.18,44.73,56.66,59.18,2.59,2.92,-0.06,-3.96,-3.55,-2.52,-0.33,8.23,92.51
"Duncan Keith","20-21","CHI","D",54,963.03,42.45,44.52,42.95,44.28,42.19,2.45,3.32,30.45,37.95,37.61,49.96,50.8,63.93,2.38,3.27,-0.87,-7.5,-12.35,-13.13,-0.88,8.03,91.26
"Duncan Keith","21-22","EDM","D",64,1097.47,56.69,51.9,51.64,52.64,51.34,2.85,2.18,31.81,29.48,42.57,39.86,58.81,52.92,2.65,2.51,0.67,2.33,2.71,5.89,0.14,8.95,92.62
"Dustin Brown","19-20","L.A","L",66,969.47,51.72,49.9,49.49,49.65,45.97,2.4,2.24,28.67,28.79,40.74,41.58,53.55,54.3,2.16,2.54,0.16,-0.12,-0.84,-0.75,-0.38,8.39,92.2
"Dustin Brown","20-21","L.A","L",49,679.8,46.58,51.52,50.96,50.7,49.14,2.21,2.54,29.28,27.55,40.42,38.89,52.11,50.67,2.27,2.35,-0.32,1.73,1.53,1.44,-0.08,7.55,90.79
"Dustin Brown","21-22","L.A","L/R",64,791.93,51.12,52.77,52.72,51.85,49.87,2.12,2.03,33.02,29.56,44.6,40,56.66,52.63,2.53,2.54,0.09,3.47,4.6,4.03,-0.01,6.43,93.13
"Dylan Coghlan","20-21","VGK","D",29,372.13,43.41,54.38,55.48,56.72,50.63,1.98,2.58,31.08,26.07,44.17,35.45,62.47,47.67,2.85,2.78,-0.6,5.01,8.72,14.8,0.07,6.36,90.12
"Dylan Coghlan","21-22","VGK","D",59,756.6,45.83,52.68,54.44,52.84,51.25,1.95,2.31,33.21,29.84,46.5,38.92,61.78,55.14,2.63,2.5,-0.36,3.38,7.58,6.65,0.13,5.88,92.27
"Dylan Cozens","20-21","BUF","C",41,509.22,38.69,42.27,44.24,45.31,43.18,2.39,3.79,28.43,38.83,40.21,50.68,52.28,63.1,2.17,2.85,-1.4,-10.39,-10.47,-10.82,-0.68,8.41,90.24
"Dylan Cozens","21-22","BUF","C",79,1045.42,43.84,47.37,47.83,48.58,45.76,2.27,2.91,29.21,32.46,39.35,42.92,51.8,54.82,2.17,2.58,-0.64,-3.25,-3.57,-3.02,-0.4,7.79,91.02
"Dylan Demelo","19-20","OTT/WPG","D",59,994.12,50.28,52.66,53.12,51.83,53.11,2.36,2.33,32.13,28.89,45.92,40.53,58.98,54.81,2.64,2.33,0.03,3.24,5.39,4.17,0.31,7.35,91.92
"Dylan Demelo","20-21","WPG","D",52,742.48,55.38,50.63,49.46,49.11,51.74,2.7,2.17,28.91,28.19,38.46,39.3,50.76,52.59,2.3,2.15,0.52,0.72,-0.84,-1.84,0.16,9.33,92.29
"Dylan Demelo","21-22","WPG","D",76,1186.65,52.2,51.89,52.04,51.27,54.35,2.17,1.99,30.94,28.69,42.56,39.23,55.26,52.53,2.68,2.25,0.18,2.25,3.33,2.73,0.43,7.01,93.08
"Dylan Gambrell","19-20","S.J","C",50,511.43,43.58,46.27,46.01,46.3,44.02,2.46,3.19,25.91,30.09,36.73,43.1,50.32,58.35,2.02,2.57,-0.73,-4.18,-6.37,-8.03,-0.55,9.51,89.39
"Dylan Gambrell","20-21","S.J","C",49,662.82,32.72,45.54,45.68,44.21,45.45,1.6,3.3,25.51,30.51,36.6,43.53,48.07,60.65,2.11,2.54,-1.69,-5,-6.92,-12.59,-0.42,6.28,89.19
"Dylan Gambrell","21-22","OTT","C",63,664.13,43.97,42.4,43.01,41.46,41.52,1.54,1.96,22.73,30.88,32.52,43.09,42.62,60.18,1.76,2.47,-0.42,-8.15,-10.56,-17.56,-0.72,6.77,93.65
"Dylan Larkin","19-20","DET","C",71,1165.68,48.77,47.3,47.92,48.34,49.52,2.66,2.8,29.89,33.3,41.19,44.75,54.14,57.85,2.49,2.54,-0.13,-3.41,-3.57,-3.71,-0.05,8.91,91.6
"Dylan Larkin","20-21","DET","C",44,727.02,34.39,47.65,46.86,47.84,48.67,1.45,2.76,29.25,32.13,38.94,44.16,51.17,55.79,2.27,2.39,-1.31,-2.88,-5.21,-4.62,-0.12,4.94,91.42
"Dylan Larkin","21-22","DET","C",71,1105.65,47.34,49.29,47.73,48.67,49.87,3.32,3.69,32.94,33.89,42.07,46.08,55.04,58.04,2.91,2.92,-0.37,-0.95,-4.01,-3,-0.02,10.06,89.12
"Dylan McIlrath","19-20","DET","D",16,191.9,22.2,40.25,41.36,43.26,36.69,0.63,2.21,22.47,33.36,31.49,44.64,43.8,57.45,1.59,2.75,-1.58,-10.89,-13.15,-13.64,-1.16,2.81,93.37
"Dylan Samberg","21-22","WPG","D",15,210.25,57.85,48.64,50.03,49.37,46.33,3.14,2.29,28.76,30.37,41.52,41.46,49.71,50.97,2.45,2.84,0.85,-1.6,0.05,-1.26,-0.39,10.93,92.45
"Dylan Sikura","19-20","CHI","C",9,88.98,59.06,47.46,48.07,47.87,44.02,2.79,1.94,36.88,40.83,47.58,51.4,58.44,63.63,2.43,3.1,0.86,-3.94,-3.82,-5.19,-0.66,7.57,95.26
"Dylan Sikura","20-21","VGK","C",6,61.17,51.69,58.76,52.15,50.91,56.14,2.1,1.96,27.17,19.07,35.55,32.61,47.66,45.95,2.29,1.79,0.14,8.1,2.93,1.71,0.5,7.73,89.71
"Dylan Strome","19-20","CHI","C",58,754.8,56.3,47.66,48.8,49,47.74,2.95,2.29,31.08,34.13,41.81,43.86,57.26,59.59,2.55,2.79,0.66,-3.05,-2.05,-2.33,-0.24,9.48,93.3
"Dylan Strome","20-21","CHI","C",40,488.27,35.82,46.91,46.72,45.41,48.56,1.93,3.45,30.15,34.12,39,44.48,51.97,62.46,2.53,2.68,-1.52,-3.97,-5.48,-10.5,-0.15,6.39,89.88
"Dylan Strome","21-22","CHI","C",69,988.6,51.87,49.36,48.67,47.49,49.04,2.74,2.54,31.59,32.4,41.57,43.85,54.31,60.06,2.31,2.4,0.2,-0.82,-2.28,-5.74,-0.09,8.67,92.15
"Dysin Mayo","21-22","ARI","D",67,1185.07,35.97,37.6,38.05,38.57,37.68,1.91,3.41,23.1,38.33,31.42,51.17,42.76,68.11,1.9,3.15,-1.49,-15.23,-19.75,-25.34,-1.25,8.29,91.11
"Eeli Tolvanen","20-21","NSH","R",40,489.95,47.24,48.64,49.78,50.07,48.6,1.65,1.84,26.93,28.44,38.03,38.37,50.67,50.53,2.04,2.16,-0.19,-1.51,-0.33,0.14,-0.12,6.12,93.53
"Eeli Tolvanen","21-22","NSH","R",75,845.1,49.18,50.43,51.18,51.21,52.71,2.35,2.43,29.68,29.17,42.75,40.77,57.02,54.33,2.37,2.13,-0.08,0.5,1.98,2.69,0.24,7.93,91.67
"Eetu Luostarinen","19-20","CAR","C",8,79.45,24.09,58.85,56.07,56.52,49.52,0.75,2.36,30.28,21.17,43.43,34.03,56.23,43.25,1.96,1.99,-1.61,9.11,9.4,12.98,-0.04,2.47,88.87
"Eetu Luostarinen","20-21","FLA","C",44,474.05,34.93,47.85,48.3,48.6,48.38,1.62,3.01,28.1,30.63,37.67,40.32,48.9,51.71,2.07,2.21,-1.39,-2.53,-2.65,-2.81,-0.14,5.75,90.18
"Eetu Luostarinen","21-22","FLA","C",78,882.87,48.9,54.25,55.43,55.98,55.88,2.26,2.36,34.23,28.86,46.96,37.75,64.15,50.43,3.07,2.43,-0.1,5.37,9.21,13.71,0.65,6.59,91.83
"Egor Sokolov","21-22","OTT","L",8,75.73,18.48,45.38,43.72,45.6,38.12,1.5,6.61,32.95,39.65,41.15,52.97,54.88,65.47,2,3.24,-5.11,-6.7,-11.82,-10.59,-1.24,4.54,83.34
"Egor Zamula","21-22","PHI","D",10,153.4,24.89,49.09,50.37,48.68,54.39,1.15,3.48,28.56,29.63,38.14,37.58,47.41,49.99,2.81,2.35,-2.33,-1.06,0.56,-2.57,0.45,4.04,88.25
"Elias Lindholm","19-20","CGY","C",70,989.37,47.43,48.72,50.37,50.58,50.11,2.75,3.05,30.9,32.53,43.93,43.29,57.62,56.31,2.53,2.51,-0.3,-1.63,0.64,1.31,0.01,8.89,90.63
"Elias Lindholm","20-21","CGY","C",56,769.53,57.93,51.03,51.7,52.77,50.67,3.12,2.26,30.46,29.24,42.08,39.31,55.48,49.66,2.29,2.23,0.85,1.22,2.77,5.82,0.06,10.23,92.26
"Elias Lindholm","21-22","CGY","C",82,1191.53,68.9,55.75,55.97,56.75,58.77,4.61,2.08,35.73,28.36,49.54,38.98,65.54,49.94,3.32,2.33,2.53,7.37,10.56,15.59,0.99,12.9,92.66
"Elias Pettersson","19-20","VAN","C",68,960.2,63.79,53.55,54.97,54.01,54.12,3.93,2.23,33.36,28.94,46.99,38.49,61.59,52.43,2.78,2.35,1.7,4.42,8.5,9.15,0.42,11.78,92.29
"Elias Pettersson","20-21","VAN","C",26,348.2,51.19,47.87,49.09,48.99,50.76,3.99,3.81,29.71,32.35,41.79,43.33,52.47,54.64,2.71,2.63,0.19,-2.64,-1.54,-2.16,0.08,13.44,88.23
"Elias Pettersson","21-22","VAN","C",80,1138.22,51.39,49.71,50.71,50.82,50.11,2.46,2.33,31.29,31.66,43.86,42.63,58.49,56.6,2.71,2.7,0.13,-0.37,1.23,1.88,0.01,7.87,92.64
"Emil Bemstrom","19-20","CBJ","C",56,608.22,38.53,51.86,49.68,49.92,49.31,1.67,2.66,31.04,28.81,39.6,40.12,53,53.17,2.08,2.14,-0.99,2.23,-0.52,-0.17,-0.06,5.36,90.78
"Emil Bemstrom","20-21","CBJ","C",20,236.78,62.75,49.4,49.6,49.74,53.9,1.73,1.03,26.47,27.11,37.74,38.34,51.56,52.11,1.87,1.6,0.7,-0.64,-0.6,-0.54,0.27,6.55,96.21
"Emil Bemstrom","21-22","CBJ","C",41,385.13,49.8,47.99,50.44,50.16,49.36,2.48,2.5,29.04,31.47,41.59,40.87,53.92,53.57,2.41,2.47,-0.02,-2.43,0.72,0.35,-0.06,8.54,92.06
"Eric Robinson","19-20","CBJ","L",50,542.72,64.17,53.36,52.51,51.12,54.62,2.56,1.43,28.64,25.04,38.37,34.7,50.02,47.84,2.09,1.74,1.13,3.61,3.67,2.18,0.35,8.94,94.29
"Eric Robinson","20-21","CBJ","L",56,629.65,53,51.57,50.54,50.51,49.26,2.29,2.03,29.44,27.64,39.91,39.05,52.79,51.72,2.1,2.16,0.26,1.8,0.86,1.06,-0.06,7.77,92.66
"Eric Robinson","21-22","CBJ","L",67,762.45,41.71,45.33,47.07,48.36,45.61,2.05,2.86,28.32,34.15,39.64,44.58,54.07,57.74,2.35,2.8,-0.81,-5.83,-4.94,-3.67,-0.45,7.24,91.61
"Eric Staal","19-20","MIN","C",66,897.83,48.2,47.11,47.86,48.73,52.87,3.14,3.38,28.91,32.45,40.44,44.06,54.51,57.35,2.36,2.1,-0.23,-3.55,-3.62,-2.83,0.26,10.88,89.59
"Eric Staal","20-21","BUF/MTL","C",53,687.85,23.94,46.37,48.56,48.86,44.12,0.99,3.14,27.49,31.79,40.17,42.56,52.37,54.81,2.15,2.73,-2.15,-4.3,-2.38,-2.44,-0.57,3.6,90.12
"Erik Brannstrom","19-20","OTT","D",31,400.1,40.24,47.03,46.77,46.49,47.29,1.93,2.86,26.88,30.28,38.07,43.33,52.53,60.46,2.28,2.54,-0.94,-3.39,-5.26,-7.92,-0.26,7.17,90.54
"Erik Brannstrom","20-21","OTT","D",30,414.3,52.36,47.56,49.45,50.55,45.22,3.49,3.17,27.58,30.41,39.82,40.71,54.76,53.56,2.19,2.65,0.31,-2.83,-0.89,1.2,-0.46,12.65,89.57
"Erik Brannstrom","21-22","OTT","D",53,868.85,40.96,47.71,48.85,49.4,45.4,1.71,2.47,30.09,32.98,41.69,43.65,55.13,56.46,2.42,2.91,-0.76,-2.89,-1.96,-1.33,-0.49,5.7,92.51
"Erik Cernak","19-20","T.B","D",67,1028.42,52.47,51.32,51.71,52.38,51.8,2.58,2.34,30.38,28.82,41.73,38.96,55.08,50.08,2.35,2.18,0.24,1.56,2.76,5,0.16,8.5,91.89
"Erik Cernak","20-21","T.B","D",46,749.33,51.33,54.09,54.57,55.2,55.54,2.63,2.5,30.54,25.92,41.86,34.84,54.06,43.88,2.29,1.83,0.14,4.62,7.01,10.18,0.46,8.62,90.36
"Erik Cernak","21-22","T.B","D",55,884.87,52.44,53.85,54.19,53.65,54.32,2.69,2.44,29.97,25.69,43.41,36.71,56.68,48.97,2.72,2.28,0.25,4.29,6.71,7.71,0.43,8.96,90.51
"Erik Gudbranson","19-20","ANA/PIT","D",51,860.72,47.26,48.05,48.54,49.14,46.55,2.22,2.47,29.07,31.43,42.24,44.77,55.28,57.22,2.25,2.58,-0.26,-2.36,-2.53,-1.94,-0.33,7.62,92.13
"Erik Gudbranson","20-21","NSH/OTT","D",45,690.9,39.64,44.94,45.47,46.42,43.92,1.84,2.8,29.11,35.66,40.44,48.5,53.86,62.18,2.26,2.88,-0.96,-6.55,-8.06,-8.32,-0.62,6.33,92.14
"Erik Gudbranson","21-22","CGY","D",78,1172.3,57.21,55.8,57.67,59.13,52.74,2.58,1.93,34.53,27.35,50.1,36.78,66.79,46.16,2.64,2.36,0.65,7.18,13.32,20.63,0.27,7.47,92.95
"Erik Gustafsson (D)","19-20","CGY/CHI","D",66,1132.78,51.28,46.65,47.89,48.67,45.55,2.84,2.7,30.51,34.89,42.27,45.99,57.29,60.43,2.5,2.98,0.14,-4.38,-3.72,-3.14,-0.49,9.31,92.26
"Erik Gustafsson (D)","20-21","MTL/PHI","D",29,407,49.82,48.62,49.29,50.66,48.17,2.82,2.84,24.28,25.65,34.48,35.48,47.55,46.31,2.04,2.19,-0.02,-1.37,-1,1.24,-0.15,11.62,88.92
"Erik Gustafsson (D)","21-22","CHI","D",59,814.97,48.32,48.49,48.22,48.67,46.51,2.55,2.73,30.44,32.33,39.53,42.46,52.1,54.96,2.22,2.55,-0.18,-1.9,-2.93,-2.85,-0.33,8.39,91.55
"Erik Haula","19-20","CAR/FLA","L",48,588.1,54.05,48.33,49.55,49.33,45.72,2.74,2.33,29.77,31.83,42.3,43.07,53.84,55.31,2.52,2.99,0.41,-2.06,-0.76,-1.47,-0.47,9.2,92.68
