"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Carter Verhaeghe","21-22","FLA","C",78,23.15,0,17.88,19.15,21.4,15.29,0,5.39,10.78,49.53,17.31,73.11,22.81,83.79,1.35,7.46,-5.39,-38.75,-55.8,-60.98,-6.12,0,89.12
"Casey Cizikas","19-20","NYI","C",45,107.68,24.63,16.99,15.63,11.25,15.05,2.33,7.13,10.48,51.21,13.51,72.93,14.11,111.25,1.21,6.83,-4.8,-40.73,-59.41,-97.14,-5.62,22.22,86.08
"Casey Cizikas","20-21","NYI","C",54,94.93,9.39,11.41,10.2,7.41,9.09,0.75,7.2,6.72,52.14,8.52,75.02,8.53,106.68,0.62,6.19,-6.45,-45.43,-66.5,-98.15,-5.57,11.1,86.19
"Casey Cizikas","21-22","NYI","C",70,133.53,7.7,18.53,16.34,13.82,13.2,0.53,6.36,11.26,49.5,14.06,71.94,15.65,97.57,1,6.59,-5.83,-38.24,-57.89,-81.92,-5.59,4.71,87.16
"Casey Fitzgerald","21-22","BUF","D",36,40.75,0,15.26,11.01,12.03,9.04,0,7.21,11.25,62.49,11.22,90.68,15.59,114.07,0.88,8.89,-7.21,-51.24,-79.47,-98.47,-8.01,0,88.45
"Casey Mittelstadt","21-22","BUF","C",39,20.77,0,17.41,21.53,18.52,8.75,0,8.78,11.44,54.25,17.82,64.97,20.42,89.84,0.61,6.33,-8.78,-42.81,-47.14,-69.42,-5.72,0,83.81
"Cedric Paquette","19-20","T.B","C",61,110.13,51.8,20.8,19.16,14.35,14.71,2.82,2.63,11.56,44.03,13.54,57.11,14.08,84.03,0.89,5.15,0.2,-32.47,-43.57,-69.94,-4.26,24.41,94.04
"Cedric Paquette","20-21","CAR/OTT","C",46,30.62,0,14.15,10.54,8.09,2.02,0,7.7,8.74,53.04,10.4,88.35,10.4,118.18,0.16,7.62,-7.7,-44.3,-77.95,-107.77,-7.47,0,85.48
"Cedric Paquette","21-22","MTL","C",24,43.1,0,11.41,9.03,7.72,3.61,0,17.14,9.63,74.8,9.66,97.36,11.12,132.9,0.32,8.56,-17.14,-65.16,-87.7,-121.78,-8.24,0,77.09
"Chad Ruhwedel","19-20","PIT","D",40,52.03,15.21,24.14,21.75,19.89,24.5,1,5.59,14.97,47.03,16.28,58.59,19.62,79,1.68,5.19,-4.59,-32.06,-42.31,-59.39,-3.51,6.7,88.11
"Chad Ruhwedel","20-21","PIT","D",17,27.05,0,29.39,28.16,23.56,21.39,0,6.34,22.31,53.61,27.48,70.11,27.44,89.01,1.91,7.01,-6.34,-31.3,-42.63,-61.57,-5.1,0,88.17
"Chad Ruhwedel","21-22","PIT","D",75,134.93,0,19.72,17.17,14.72,11.01,0,6.2,11.28,45.9,13.96,67.37,15.23,88.26,0.75,6.04,-6.2,-34.63,-53.41,-73.03,-5.29,0,86.5
"Chandler Stephenson","19-20","VGK/WSH","C",64,78.7,23.64,26.4,25.34,21.6,24.97,2.49,8.03,14.41,40.18,17.28,50.92,19.68,71.44,1.5,4.51,-5.54,-25.77,-33.64,-51.76,-3.01,17.25,80.02
"Chandler Stephenson","20-21","VGK","C",50,70.48,68.26,29.74,22.4,18.48,25.61,1.7,0.79,13.88,32.8,16.38,56.76,18.22,80.34,1.52,4.4,0.91,-18.92,-40.38,-62.12,-2.89,12.26,97.59
"Chandler Stephenson","21-22","VGK","C",78,120.33,12.95,17.8,15.7,13.33,12.56,1.18,7.94,13.14,60.7,15.57,83.6,16.57,107.77,1.35,9.4,-6.76,-47.55,-68.02,-91.2,-8.05,8.99,86.91
"Charlie Coyle","19-20","BOS","C",69,62.75,40.82,32.11,27.45,26.37,30.78,2.08,3.02,17.71,37.44,21.98,58.11,26.08,72.84,1.96,4.41,-0.94,-19.74,-36.12,-46.76,-2.45,11.77,91.93
"Charlie Coyle","20-21","BOS","C",51,96.12,10.09,12.77,11.65,10.21,11.14,0.63,5.62,6.92,47.25,8.33,63.19,9.12,80.24,0.64,5.08,-4.99,-40.33,-54.86,-71.12,-4.44,9.12,88.11
"Charlie Coyle","21-22","BOS","C",82,132.87,0,12.16,13.46,12.37,10.49,0,7.26,7.42,53.6,10.37,66.65,12.58,89.12,0.72,6.16,-7.26,-46.18,-56.28,-76.54,-5.44,0,86.46
"Charlie McAvoy","19-20","BOS","D",66,121.4,28.48,25.82,21.98,19.18,19.21,1.81,4.54,15.05,43.24,16.99,60.3,19.09,80.45,1.28,5.38,-2.73,-28.19,-43.31,-61.36,-4.1,12.02,89.5
"Charlie McAvoy","20-21","BOS","D",51,118.2,19.84,27.85,22.97,18.84,19.71,0.98,3.96,14.43,37.38,15.48,51.91,16.1,69.36,1.03,4.18,-2.98,-22.95,-36.43,-53.25,-3.15,6.79,89.41
"Charlie McAvoy","21-22","BOS","D",78,165.53,12.02,16.16,15.5,13.18,10.16,0.75,5.49,11.07,57.4,14,76.31,15.11,99.53,0.84,7.43,-4.74,-46.33,-62.31,-84.42,-6.59,6.78,90.43
"Chris Kreider","20-21","NYR","C",49,25.05,0,19.25,26.24,21.73,20.95,0,7.04,10.06,42.2,17.51,49.22,17.63,63.5,1.27,4.79,-7.04,-32.14,-31.71,-45.87,-3.52,0,83.31
"Chris Kreider","21-22","NYR","C/L",81,117.78,16.7,16.52,16.18,15.32,10.03,1.5,7.47,10.78,54.51,14.38,74.52,16.75,92.64,0.82,7.31,-5.97,-43.72,-60.14,-75.88,-6.5,13.89,86.3
"Chris Tanev","19-20","VAN","D",69,233.4,7.09,9.63,7.75,5.87,1.95,0.54,7.14,6.15,57.72,6.64,79.1,6.9,110.65,0.15,7.77,-6.59,-51.57,-72.46,-103.74,-7.62,8.86,87.63
"Chris Tanev","20-21","CGY","D",56,169.13,3.48,20.84,16.85,15.18,11.2,0.31,8.57,11.49,43.65,12.84,63.37,15.95,89.13,0.82,6.47,-8.26,-32.16,-50.53,-73.19,-5.65,2.69,80.37
"Chris Tanev","21-22","CGY","D",81,236.98,3.5,20.03,17.54,14.94,8.74,0.25,6.91,12,47.9,14.26,67.06,15.93,90.7,0.61,6.34,-6.66,-35.9,-52.8,-74.77,-5.74,2.09,85.58
"Chris Tierney","19-20","OTT","C",69,159.95,16.53,14.25,13.62,11.77,16.51,1.7,8.58,9.88,59.45,13.4,85.04,14.59,109.35,1.47,7.46,-6.88,-49.58,-71.63,-94.76,-5.98,17.2,85.56
"Chris Tierney","20-21","OTT","C",54,109.17,4.9,16.48,14.17,13.71,14.31,0.51,9.91,11.32,57.36,12.34,74.76,14.03,88.29,1.23,7.37,-9.4,-46.04,-62.42,-74.27,-6.14,4.52,82.71
"Chris Wagner","19-20","BOS","R",66,97.33,13.75,14.45,12.22,9.79,8.36,1.26,7.93,9.94,58.83,10.57,75.92,10.63,97.88,0.64,7.03,-6.66,-48.9,-65.35,-87.25,-6.39,12.72,86.53
"Chris Wagner","20-21","BOS","R",41,62.78,16.08,8.67,11.41,10.92,6.39,0.97,5.04,4.98,52.47,8.17,63.47,10.42,84.98,0.35,5.18,-4.07,-47.49,-55.3,-74.57,-4.83,19.39,90.4
"Christian Dvorak","20-21","ARI","L",56,106.47,0,6.77,5.41,4.98,3.56,0,7.12,5.29,72.77,5.78,101.04,6.76,129.15,0.34,9.3,-7.12,-67.48,-95.27,-122.38,-8.96,0,90.21
"Christian Dvorak","21-22","MTL","L",56,90.02,9.2,20.79,17.67,13.4,11.5,0.62,6.12,16.17,61.61,18.59,86.63,18.56,119.9,1.15,8.82,-5.5,-45.44,-68.04,-101.34,-7.68,3.83,90.07
"Christian Fischer","20-21","ARI","R",52,93.57,0,17.3,15.3,13.16,10.41,0,5.12,8.73,41.74,9.99,55.31,11.86,78.28,0.63,5.41,-5.12,-33,-45.32,-66.42,-4.78,0,87.72
"Christian Fischer","21-22","ARI","R",51,44.22,0,7.55,9.95,12.14,4.62,0,6.65,5.33,65.29,9.1,82.37,13.3,96.27,0.41,8.41,-6.65,-59.96,-73.27,-82.97,-8.01,0,89.82
