"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Ryan Reaves","19-20","VGK","R",71,695.37,44.1,51.79,53.37,52.77,54.99,2.12,2.69,30.97,28.83,42.39,37.04,56.33,50.41,2.76,2.26,-0.57,2.14,5.35,5.91,0.5,6.86,90.66
"Ryan Reaves","20-21","VGK","R",37,361.75,50.53,45.72,49.33,51.12,49.39,2.36,2.31,23.71,28.15,36.65,37.64,53.79,51.42,2.42,2.48,0.05,-4.44,-0.99,2.37,-0.06,9.93,91.81
"Ryan Reaves","21-22","NYR","R",69,723.67,34.98,38.69,38.44,38.41,38.36,1.33,2.47,20.08,31.82,26.85,42.99,35.68,57.2,1.53,2.45,-1.14,-11.74,-16.14,-21.52,-0.93,6.63,92.23
"Ryan Strome","19-20","NYR","C",70,971.88,62.55,50.59,49.81,48.65,52.07,3.72,2.23,33.86,33.08,45.79,46.15,57.97,61.19,2.99,2.75,1.49,0.79,-0.35,-3.22,0.24,11,93.26
"Ryan Strome","20-21","NYR","C",56,767.45,54.12,49.58,48.6,48.95,51.91,3.15,2.67,29.92,30.43,40.14,42.46,53.03,55.3,2.53,2.35,0.48,-0.51,-2.32,-2.27,0.19,10.52,91.23
"Ryan Strome","21-22","NYR","C",74,1070,57.01,49.03,48.62,49.53,48.22,3.2,2.42,29.81,30.98,41.35,43.7,55.31,56.36,2.44,2.62,0.79,-1.18,-2.35,-1.05,-0.18,10.75,92.2
"Ryan Suter","19-20","MIN","D",69,1280.38,50.78,48.52,49.1,50.61,53.53,2.99,2.9,30.35,32.2,42.46,44,57.69,56.31,2.47,2.14,0.09,-1.85,-1.55,1.38,0.33,9.85,91
"Ryan Suter","20-21","MIN","D",56,972.57,54.48,48.14,48.61,48.58,53.68,3.08,2.57,29.46,31.74,41.05,43.4,53.91,57.06,2.41,2.08,0.51,-2.28,-2.35,-3.14,0.33,10.45,91.9
"Ryan Suter","21-22","DAL","D",82,1586.55,50.9,49.79,49.9,51.19,51.8,2.25,2.17,29.79,30.03,42.16,42.34,58.02,55.31,2.74,2.55,0.08,-0.25,-0.18,2.71,0.19,7.55,92.78
"Sam Bennett","19-20","CGY","C",52,597.07,48,47.5,48.76,49.48,52.18,1.69,1.83,29.07,32.13,41.77,43.89,56.47,57.67,2.58,2.37,-0.14,-3.06,-2.12,-1.19,0.22,5.81,94.31
"Sam Bennett","20-21","CGY","C",38,450.38,35.88,49.89,52.11,51.98,49.18,2.26,4.04,29.41,29.54,42.35,38.92,56.25,51.96,2.23,2.3,-1.78,-0.13,3.42,4.29,-0.07,7.69,86.32
"Sam Bennett","20-21","FLA","C",10,125.02,92.17,63.99,64.64,65.68,70.74,5.31,0.45,46.05,25.91,58.37,31.93,73.12,38.21,3.92,1.62,4.86,20.14,26.44,34.91,2.3,11.53,98.26
"Sam Bennett","21-22","FLA","C",71,961.77,60.43,57.37,57.08,57.71,55.99,3.79,2.48,39.68,29.48,51.91,39.03,67.71,49.62,3.49,2.75,1.31,10.2,12.88,18.09,0.75,9.55,91.59
"Sam Carrick","19-20","ANA","C",9,108.42,34,55.42,55.07,53.14,48.78,1.7,3.3,30.42,24.47,42.34,34.54,54.27,47.85,2,2.1,-1.6,5.95,7.79,6.42,-0.1,5.59,86.52
"Sam Carrick","20-21","ANA","C",13,156.53,66.61,45.67,45.25,48.28,43.01,3.06,1.53,26.45,31.47,36.15,43.74,50.57,54.18,1.95,2.58,1.53,-5.02,-7.59,-3.61,-0.63,11.57,95.13
"Sam Carrick","21-22","ANA","C",64,658.2,41.72,46.49,46.54,46.78,46.15,1.82,2.54,28.4,32.69,39.03,44.84,52.12,59.3,2.05,2.39,-0.72,-4.29,-5.8,-7.18,-0.34,6.41,92.23
"Sam Gagner","19-20","DET","C",6,69.62,0,43.39,40.53,42.37,40.71,0,0.91,26.29,34.29,34.05,49.97,43.46,59.12,1.89,2.75,-0.91,-8.01,-15.92,-15.66,-0.86,0,97.34
"Sam Gagner","19-20","EDM","C",36,440.13,41.34,54.01,53.34,51.81,52.13,2.34,3.33,33.52,28.55,45.34,39.66,58.81,54.69,2.82,2.58,-0.98,4.97,5.67,4.12,0.23,7,88.34
"Sam Gagner","20-21","DET","C",42,493.82,40.48,46.42,48.42,47.76,49.55,1.67,2.45,26.81,30.94,37.48,39.93,46.61,50.98,2.01,2.05,-0.78,-4.13,-2.45,-4.37,-0.04,6.23,92.07
"Sam Gagner","21-22","DET","C",81,833.1,45.5,46.01,45.81,45.07,45.69,2.36,2.83,27.68,32.48,37,43.76,47.22,57.56,2.23,2.65,-0.47,-4.8,-6.77,-10.33,-0.42,8.53,91.29
"Sam Lafferty","19-20","PIT","C",50,444.35,56.02,48.28,47.55,47.26,48.09,2.06,1.62,27.61,29.58,36.12,39.85,46.89,52.33,1.82,1.96,0.44,-1.97,-3.72,-5.44,-0.14,7.46,94.53
"Sam Lafferty","20-21","PIT","C",34,324.58,37.59,46.42,45.97,45.28,44.31,1.66,2.76,27.08,31.26,35.94,42.24,45.22,54.63,1.89,2.38,-1.1,-4.18,-6.3,-9.42,-0.49,6.13,91.18
"Sam Lafferty","21-22","CHI","C/R",46,562.55,30.63,43.02,42.93,41.88,47.13,1.48,3.35,25.62,33.94,33.82,44.96,45.08,62.55,2.11,2.37,-1.87,-8.32,-11.14,-17.47,-0.26,5.78,90.12
"Sam Lafferty","21-22","PIT","C/R",10,77,50.99,56.36,56.69,56.21,58.45,3.21,3.09,31.47,24.37,46.04,35.17,58.65,45.7,2.83,2.01,0.12,7.11,10.87,12.95,0.82,10.2,87.34
"Sam Reinhart","19-20","BUF","C",69,1131.25,49.88,48.6,49.88,50.72,46.99,2.63,2.64,29.05,30.73,41.9,42.1,53.52,52.01,2.07,2.34,-0.01,-1.67,-0.2,1.51,-0.27,9.04,91.41
"Sam Reinhart","20-21","BUF","C",54,853.68,37.25,47.71,48.3,47.41,48.42,2.24,3.78,28.04,30.73,38.99,41.73,49.21,54.59,2.17,2.31,-1.54,-2.69,-2.75,-5.38,-0.14,8,87.7
"Sam Reinhart","21-22","FLA","C",78,1034.05,60.61,57.16,57.46,57.7,59.33,3.79,2.46,37.87,28.38,49.64,36.76,65.07,47.71,3.24,2.22,1.33,9.49,12.88,17.36,1.02,10,91.33
"Sam Steel","19-20","ANA","C",65,858.58,42.37,46.2,47.46,48.03,47.09,1.69,2.3,26.74,31.14,39.67,43.92,51.91,56.16,2.19,2.46,-0.61,-4.4,-4.25,-4.25,-0.27,6.33,92.61
"Sam Steel","20-21","ANA","C",42,532.75,44.83,43.43,46.55,48.09,45.67,2.06,2.53,23.61,30.76,35.55,40.82,49.25,53.16,2.16,2.57,-0.47,-7.15,-5.27,-3.91,-0.41,8.7,91.78
"Sam Steel","21-22","ANA","C",68,766.6,37.96,46.56,45.69,45.48,44.5,1.97,3.22,28.1,32.25,37.96,45.12,50.23,60.23,2.05,2.56,-1.25,-4.15,-7.16,-10,-0.51,7,90.03
"Sami Niku","19-20","WPG","D",17,263.77,43.58,43.13,41.42,43.06,36.71,1.77,2.3,27.38,36.11,37.39,52.88,50.46,66.74,1.75,3.01,-0.52,-8.73,-15.48,-16.28,-1.26,6.48,93.64
"Sami Niku","20-21","WPG","D",6,76.15,31.39,38.18,35.61,37.8,41.92,1.48,3.24,24.59,39.81,32.87,59.45,42.82,70.48,2.02,2.8,-1.76,-15.22,-26.58,-27.66,-0.78,6.02,91.87
"Sami Niku","21-22","MTL","D",13,165.98,60.66,50.58,48.4,45.88,55.21,3.3,2.14,31.68,30.95,39.32,41.91,50.7,59.81,2.79,2.27,1.16,0.72,-2.59,-9.11,0.53,10.42,93.09
"Sami Vatanen","19-20","N.J","D",47,765.62,42.57,47.3,46.27,46.52,44.81,2.1,2.83,27.82,31,38.19,44.34,51.46,59.17,2.11,2.6,-0.73,-3.18,-6.15,-7.71,-0.49,7.54,90.88
"Sami Vatanen","20-21","DAL","D",9,138.92,53.46,57.67,55.41,55.65,60.04,2.5,2.18,28.92,21.23,42.34,34.08,60.26,48.02,2.49,1.66,0.32,7.69,8.27,12.24,0.83,8.65,89.75
"Sami Vatanen","20-21","N.J","D",30,431.3,52.44,49.67,50.4,50.66,49.67,2.51,2.28,29.28,29.68,42.39,41.73,54.77,53.35,2.17,2.2,0.23,-0.39,0.66,1.42,-0.03,8.57,92.33
"Sammy Blais","19-20","STL","L",40,467.85,49.8,51.01,50.22,49.68,51.64,2.04,2.05,28.8,27.65,38.26,37.92,49.42,50.05,2.27,2.12,-0.02,1.14,0.33,-0.63,0.14,7.08,92.57
"Sammy Blais","20-21","STL","L",36,428.18,50.84,45.11,45.32,45.79,42.96,2.81,2.72,23.97,29.17,33.64,40.58,45.71,54.1,1.99,2.64,0.09,-5.2,-6.94,-8.4,-0.65,11.73,90.68
"Sammy Blais","21-22","NYR","L",14,170.32,62.26,46.78,46.59,46.77,44.6,2.91,1.76,29.98,34.1,39.19,44.94,52.64,59.9,2.37,2.95,1.14,-4.12,-5.74,-7.26,-0.57,9.69,94.83
"Sampo Ranta","21-22","COL","L",10,91.63,17.26,44.26,43.99,44.56,44.06,0.7,3.36,28.84,36.32,35.65,45.4,54.35,67.61,2.09,2.65,-2.66,-7.48,-9.74,-13.26,-0.56,2.43,90.75
"Samuel Girard","19-20","COL","D",70,1300.48,53.71,50.81,51.67,52.94,52.68,2.57,2.22,31.47,30.47,43.52,40.7,59.8,53.16,2.47,2.22,0.35,1,2.82,6.64,0.25,8.17,92.73
"Samuel Girard","20-21","COL","D",48,926.98,57.14,60.54,60.48,61.01,61.34,3,2.25,35.79,23.32,48.68,31.81,67.56,43.18,2.78,1.75,0.75,12.46,16.87,24.38,1.03,8.39,90.34
"Samuel Girard","21-22","COL","D",67,1268.07,50.14,51.22,51.12,52.73,48.85,2.86,2.84,33.63,32.03,45.24,43.26,63.13,56.59,2.4,2.51,0.02,1.6,1.98,6.54,-0.11,8.5,91.13
"Samuel Morin","20-21","PHI","D/L",20,190.55,16.53,48.72,46.28,46.51,40.21,0.63,3.2,25.49,26.83,34.69,40.27,45.58,52.43,1.33,1.97,-2.56,-1.34,-5.58,-6.85,-0.65,2.48,88.09
"Santeri Hatakka","21-22","S.J","D",9,111.13,31.67,40.41,42.74,40.71,42.19,2.17,4.67,25.46,37.55,40.69,54.52,50.1,72.95,2.33,3.2,-2.51,-12.09,-13.83,-22.85,-0.86,8.5,87.56
"Scott Harrington","19-20","CBJ","D",39,516.2,43.46,49.67,48.68,45.97,49.28,1.52,1.98,30.48,30.89,39.8,41.95,49.43,58.09,2.24,2.3,-0.46,-0.41,-2.15,-8.67,-0.07,5,93.59
"Scott Harrington","20-21","CBJ","D",12,177.27,38.27,44.3,44.44,42.75,35.97,2.56,4.13,24.35,30.61,33.99,42.49,43.89,58.77,1.23,2.19,-1.57,-6.26,-8.51,-14.88,-0.96,10.52,86.5
"Scott Harrington","21-22","CBJ","D",7,92.5,24.65,30.42,32.14,33.58,30.05,1.26,3.87,15.2,34.76,22.49,47.48,32.79,64.86,1.13,2.63,-2.6,-19.56,-24.99,-32.07,-1.5,8.32,88.88
"Scott Laughton","19-20","PHI","L",49,611.12,60.72,49.9,47.35,47.25,49.49,3.31,2.14,28.73,28.85,37.93,42.17,50.92,56.85,2.22,2.27,1.17,-0.12,-4.24,-5.93,-0.05,11.51,92.59
"Scott Laughton","20-21","PHI","L",53,702.67,64.07,50.69,50.04,49.4,51.45,2.31,1.3,27.94,27.18,38.36,38.3,50.86,52.1,2.22,2.09,1.02,0.76,0.06,-1.24,0.12,8.27,95.23
"Scott Laughton","21-22","PHI","C/L",67,922.15,44.24,47.19,45.96,46.57,47.74,2.51,3.17,30.5,34.13,40.26,47.33,55.38,63.55,2.72,2.98,-0.65,-3.63,-7.08,-8.17,-0.26,8.24,90.72
"Scott Mayfield","19-20","NYI","D",67,1138.92,52.24,48.07,46.97,47.39,49.52,1.96,1.79,27.82,30.06,37.7,42.56,51.88,57.59,2.33,2.37,0.17,-2.24,-4.86,-5.71,-0.05,7.05,94.03
"Scott Mayfield","20-21","NYI","D",56,940.98,51.18,51.55,49.11,47.78,52.29,2.35,2.24,28.33,26.63,37.09,38.44,48.48,52.99,2.25,2.06,0.11,1.7,-1.35,-4.51,0.2,8.29,91.58
"Scott Mayfield","21-22","NYI","D",61,1042.17,44.56,48.11,48.62,49.29,50.15,2.04,2.54,27.84,30.02,38.05,40.21,52.42,53.94,2.46,2.45,-0.5,-2.18,-2.17,-1.52,0.01,7.33,91.54
"Scott Perunovich","21-22","STL","D",19,249.7,60.94,51.16,48.48,50.53,47.32,2.66,1.7,29.05,27.74,38.24,40.64,50.63,49.57,2.03,2.26,0.95,1.31,-2.39,1.06,-0.23,9.15,93.86
"Scott Reedy","21-22","S.J","C",35,331.32,36.02,41.94,41,38.55,41.87,1.42,2.52,23.09,31.96,30.29,43.59,40.85,65.11,1.8,2.5,-1.1,-8.87,-13.3,-24.26,-0.7,6.13,92.13
"Scott Sabourin","19-20","OTT","R",35,244.63,34.02,43.32,44.13,42.38,37.44,1.7,3.29,25.89,33.87,37.38,47.33,50.54,68.72,1.59,2.66,-1.59,-7.98,-9.95,-18.18,-1.07,6.56,90.28
"Scott Sabourin","21-22","OTT","R",7,53.17,36.05,34.48,42.29,39.51,38.44,3.3,5.85,27.17,51.63,44.87,61.23,55.63,85.19,2.61,4.18,-2.55,-24.45,-16.36,-29.55,-1.57,12.13,88.68
"Scott Wilson","19-20","BUF","C",6,67.57,73.5,50.8,54.67,55.12,60.74,2.61,0.94,25.23,24.44,35.52,29.45,43.68,35.56,1.46,0.94,1.67,0.79,6.07,8.12,0.52,10.35,96.15
"Sean Couturier","19-20","PHI","C",69,1003.22,61.84,55.74,55.73,56.59,55.3,3.49,2.16,33.78,26.82,45.99,36.53,61.46,47.14,2.86,2.31,1.34,6.96,9.46,14.32,0.55,10.35,91.96
"Sean Couturier","20-21","PHI","C",45,632.5,46.93,55.12,57.38,57.57,53.06,3.24,3.66,33.45,27.23,46.26,34.37,60.94,44.91,2.44,2.16,-0.42,6.22,11.89,16.04,0.28,9.68,86.55
"Sean Couturier","21-22","PHI","C",29,429.97,45.68,53.05,54.14,54.27,49.13,2.24,2.66,35.34,31.27,48.88,41.4,65.73,55.4,2.65,2.74,-0.42,4.06,7.47,10.34,-0.09,6.33,91.5
"Sean Durzi","21-22","L.A","D",64,996.65,44.43,52.84,52.48,51.31,50.27,2.51,3.14,31.03,27.69,43.83,39.69,57.16,54.24,2.68,2.65,-0.63,3.34,4.14,2.93,0.03,8.08,88.67
"Sean Kuraly","19-20","BOS","C",69,787.2,48.92,46.78,46.9,46.67,46.13,2.12,2.21,27.54,31.34,39.27,44.45,50.5,57.71,2.02,2.36,-0.09,-3.79,-5.18,-7.21,-0.34,7.7,92.94
"Sean Kuraly","20-21","BOS","C",47,564.4,36.75,53.12,51.48,50.3,45.09,1.6,2.75,30.55,26.96,40.95,38.59,51.4,50.78,1.83,2.22,-1.15,3.59,2.36,0.62,-0.4,5.23,89.81
"Sean Kuraly","21-22","CBJ","C",77,998.23,46.27,44.99,45.79,46.89,44.56,2.62,3.04,28.17,34.44,38.76,45.89,52.73,59.73,2.26,2.81,-0.42,-6.28,-7.13,-7,-0.55,9.3,91.17
"Sean Monahan","19-20","CGY","C",70,1026.47,45.2,47.92,47.62,48.92,48.33,2.45,2.97,31.45,34.18,42.62,46.88,56.63,59.13,2.56,2.73,-0.52,-2.73,-4.26,-2.5,-0.18,7.78,91.32
"Sean Monahan","20-21","CGY","C",50,674.32,47.11,48.27,49.43,49.37,50.53,1.77,1.99,27.44,29.41,38.97,39.86,49.82,51.1,2.27,2.22,-0.22,-1.97,-0.89,-1.28,0.05,6.47,93.23
"Sean Monahan","21-22","CGY","C",65,750.23,39.27,54.01,54.06,54.52,51.62,1.69,2.61,34.19,29.12,47.06,40,62.06,51.77,2.37,2.22,-0.92,5.07,7.06,10.3,0.15,4.93,91.04
"Sean Walker","19-20","L.A","D",70,1153.8,41.98,54.57,53.53,54.66,50.68,2.02,2.79,34.48,28.7,48.5,42.11,64.74,53.7,2.72,2.64,-0.77,5.78,6.39,11.05,0.07,5.85,90.28
"Sean Walker","20-21","L.A","D",47,702.25,42.31,46.3,47.71,46.5,42.95,2.57,3.5,27.98,32.45,40.08,43.93,52.12,59.97,2.18,2.89,-0.93,-4.47,-3.84,-7.85,-0.71,9.18,89.21
"Sean Walker","21-22","L.A","D",6,93.35,41.32,56.67,56.83,56.1,54.27,1.33,1.89,40.76,31.16,53.87,40.92,69.41,54.31,2.86,2.41,-0.56,9.6,12.95,15.1,0.45,3.26,93.94
"Sebastian Aho","19-20","CAR","R",68,964,53.09,55.59,55.31,56.82,53.08,3.52,3.11,36.19,28.91,49.54,40.03,65.45,49.74,3.19,2.82,0.41,7.28,9.51,15.72,0.37,9.73,89.24
"Sebastian Aho","20-21","CAR","R",56,798.78,64.63,56.71,57.02,57.17,57.22,3.09,1.69,36.23,27.66,48.95,36.9,64.74,48.5,3.3,2.47,1.4,8.58,12.05,16.24,0.83,8.53,93.88
"Sebastian Aho","21-22","CAR","C/R",79,1049.05,55.35,53.15,54.06,54.99,54.19,3.24,2.61,33.7,29.71,48.32,41.07,63.17,51.71,3.33,2.81,0.63,3.99,7.26,11.47,0.51,9.6,91.21
"Sebastian Aho (D)","21-22","NYI","D",36,560.6,47.53,42.55,42.78,43.69,41.63,2.45,2.7,24.48,33.06,33.92,45.38,46.25,59.61,1.98,2.77,-0.25,-8.58,-11.46,-13.35,-0.8,10,91.82
"Seth Jarvis","21-22","CAR","C",68,839.97,57.57,54.78,54.99,55.57,58.11,3.54,2.61,34.68,28.63,48.18,39.44,62.57,50.04,3.32,2.39,0.93,6.06,8.74,12.54,0.93,10.2,90.89
"Seth Jones","19-20","CBJ","D",56,1102.02,53.52,52.42,50.54,49.55,49.76,2.44,2.11,32.25,29.27,41.92,41.01,54.94,55.95,2.22,2.24,0.32,2.98,0.9,-1,-0.02,7.55,92.78
"Seth Jones","20-21","CBJ","D",56,1149.58,43.59,46.76,47.03,47.38,43.33,2.02,2.61,29.96,34.12,39.81,44.85,52.17,57.95,2.09,2.73,-0.59,-4.16,-5.04,-5.77,-0.64,6.73,92.36
"Seth Jones","21-22","CHI","D",78,1591.18,41.14,48.14,48.28,47.85,47.55,2.04,2.91,28.87,31.1,38.56,41.3,51.79,56.43,2.21,2.44,-0.88,-2.23,-2.74,-4.64,-0.23,7.05,90.63
"Shane Pinto","20-21","OTT","C",12,126.85,66.83,41.09,47.89,47.21,52.23,3.83,1.9,21.59,30.96,37.49,40.78,51.94,58.07,2.38,2.18,1.93,-9.37,-3.3,-6.13,0.2,17.74,93.86
"Shane Pinto","21-22","OTT","C",5,52.95,49.11,48.81,45.96,45.06,47.12,2.19,2.27,32.22,33.79,41.6,48.91,57.73,70.38,2.59,2.91,-0.08,-1.58,-7.31,-12.65,-0.32,6.79,93.29
"Shayne Gostisbehere","19-20","PHI","D",42,643.72,50.33,51.16,52.01,51.98,46.83,2.14,2.11,29.92,28.56,41.17,37.98,54.06,49.95,2.29,2.6,0.03,1.35,3.19,4.12,-0.31,7.16,92.6
"Shayne Gostisbehere","20-21","PHI","D",41,683.82,51.74,51.04,50.36,50.86,50.9,3.15,2.93,29.96,28.75,40.28,39.71,53.81,52,2.3,2.21,0.21,1.22,0.57,1.81,0.08,10.5,89.79
"Shayne Gostisbehere","21-22","ARI","D",82,1477.53,42.57,40.24,41.15,41.83,41.25,2.41,3.25,25.2,37.42,34.77,49.73,46.92,65.24,2.16,3.08,-0.84,-12.22,-14.95,-18.32,-0.92,9.55,91.33
"Shea Theodore","19-20","VGK","D",71,1321.85,55.23,57.93,57.55,58.05,58.24,2.69,2.18,37.01,26.88,50.99,37.62,66.5,48.05,3.2,2.3,0.51,10.13,13.37,18.45,0.91,7.28,91.87
"Shea Theodore","20-21","VGK","D",53,992.97,64.1,54.46,55.11,55.44,54.98,3.86,2.16,33.3,27.85,46.51,37.88,63.73,51.23,3.12,2.56,1.7,5.45,8.63,12.5,0.57,11.58,92.24
"Shea Theodore","21-22","VGK","D",78,1533.32,54.03,54.45,53.4,52.84,51.25,2.86,2.44,34.71,29.04,46.2,40.32,62.44,55.74,2.89,2.75,0.43,5.67,5.88,6.71,0.14,8.24,91.61
"Shea Weber","19-20","MTL","D",65,1161.08,52.75,54.21,54.77,54.73,55.02,2.93,2.62,37.62,31.77,51.65,42.66,68.52,56.68,2.95,2.41,0.31,5.85,8.99,11.84,0.54,7.79,91.74
"Shea Weber","20-21","MTL","D",48,811.78,49.19,54.03,52.98,53.64,52.09,2.23,2.3,32.18,27.38,43.84,38.91,59.74,51.63,2.3,2.11,-0.07,4.8,4.93,8.11,0.18,6.93,91.58
"Sheldon Dries","21-22","VAN","C",11,102.72,38.93,48.5,51.67,51.4,57.09,2.26,3.55,28.63,30.41,42.28,39.55,56.54,53.46,2.84,2.14,-1.29,-1.78,2.73,3.08,0.71,7.89,88.34
"Sidney Crosby","19-20","PIT","C",41,636.2,51.02,53.78,53.46,53.28,50.55,3.01,2.89,35.66,30.65,48.48,42.21,63.17,55.39,2.82,2.76,0.12,5.01,6.28,7.77,0.06,8.44,90.57
"Sidney Crosby","20-21","PIT","C",55,910.12,57.14,52.2,52.72,53.33,51.94,2.95,2.22,31.39,28.74,42.91,38.48,56.38,49.34,2.5,2.32,0.74,2.65,4.43,7.04,0.19,9.41,92.29
"Sidney Crosby","21-22","PIT","C",69,1097.93,60.2,53.32,54.25,54.55,54.53,3.26,2.16,37.83,33.12,51.13,43.11,66.6,55.49,3.3,2.75,1.1,4.72,8.02,11.11,0.55,8.62,93.49
"Simon Benoit","20-21","ANA","D",6,92.92,28.36,52.85,53.31,53.19,57.39,1.25,3.16,29.12,25.97,39.89,34.94,54.77,48.2,2.38,1.77,-1.91,3.14,4.95,6.57,0.61,4.3,87.82
"Simon Benoit","21-22","ANA","D",53,702.9,46.06,44.88,45.02,45.17,48.89,2.16,2.52,27.07,33.25,37.64,45.97,49.62,60.24,2.5,2.61,-0.37,-6.18,-8.33,-10.62,-0.11,7.96,92.41
"Slater Koekkoek","19-20","CHI","D",42,643.78,53.66,49.88,51.93,52.18,52.8,2.55,2.2,30.95,31.1,42.54,39.37,58.11,53.26,2.64,2.36,0.35,-0.15,3.17,4.86,0.28,8.24,92.92
"Slater Koekkoek","20-21","EDM","D",18,198.57,26.67,44.27,41.83,41.88,45.67,1.23,3.38,27.44,34.54,35.68,49.6,49.49,68.68,2.28,2.71,-2.15,-7.11,-13.93,-19.19,-0.43,4.48,90.21
"Slater Koekkoek","21-22","EDM","D",19,205.35,52.39,47.38,47.86,48.41,43.04,3.52,3.2,28.41,31.56,38.8,42.28,51.24,54.62,2.19,2.89,0.32,-3.15,-3.47,-3.37,-0.71,12.4,89.85
"Sonny Milano","19-20","ANA","L",9,118.75,42.15,43.81,47.58,46.24,46.51,1.47,2.01,27.9,35.77,41.74,45.99,54.96,63.9,2.59,2.98,-0.55,-7.88,-4.25,-8.93,-0.39,5.25,94.38
"Sonny Milano","19-20","CBJ","L",46,517.7,43.14,51.59,50.28,48.65,51.42,2.09,2.76,33.8,31.72,42.54,42.06,54.19,57.18,2.4,2.27,-0.67,2.08,0.48,-3,0.13,6.19,91.3
"Sonny Milano","20-21","ANA","L",6,80.43,49.21,63.82,60.63,56.23,60.55,0.7,0.72,33.57,19.03,47.65,30.94,60.15,46.83,2.48,1.62,-0.02,14.54,16.71,13.32,0.87,2.09,96.2
"Sonny Milano","21-22","ANA","L",66,856.42,47.58,50.94,50.67,50.87,51.38,2.31,2.55,30.67,29.54,43.56,42.41,55.97,54.06,2.63,2.48,-0.24,1.13,1.15,1.91,0.14,7.54,91.37
"Stefan Matteau","19-20","CBJ","C",9,107.67,49.41,50.25,47.76,44.57,47.58,2.79,2.86,33.52,33.19,45.8,50.09,55.81,69.43,2.58,2.84,-0.07,0.33,-4.29,-13.61,-0.26,8.33,91.39
"Stefan Matteau","20-21","CBJ","C",18,181.07,13.43,46.5,41.92,41.93,36.52,0.31,2.01,27.68,31.84,31.97,44.3,41.94,58.08,1.53,2.66,-1.7,-4.16,-12.33,-16.14,-1.13,1.13,93.69
"Stefan Noesen","19-20","PIT","R",6,54.37,48.29,50.32,50.91,48.57,39.68,1.09,1.17,31.13,30.73,36.37,35.07,45.2,47.86,1.66,2.52,-0.08,0.4,1.3,-2.66,-0.86,3.51,96.19
"Stefan Noesen","19-20","S.J","R",34,372.82,49.38,51.07,50.62,49.97,52.2,1.42,1.45,30.14,28.87,41.81,40.78,53.53,53.59,2.22,2.03,-0.04,1.26,1.03,-0.06,0.19,4.71,94.96
"Stephen Johns","19-20","DAL","D",17,283.23,51.98,48.47,49.77,50.26,49.93,2.15,1.98,27.8,29.56,39.1,39.46,54.81,54.24,2.12,2.13,0.16,-1.75,-0.36,0.57,-0.01,7.72,93.29
"Steven Fogarty","20-21","BUF","C",9,102.82,61.79,33.96,33.71,32.94,40.16,1.77,1.1,16.73,32.54,22.02,43.31,27.7,56.39,1.49,2.22,0.68,-15.81,-21.29,-28.7,-0.73,10.6,96.63
"Steven Kampfer","19-20","BOS","D",10,127.12,61.06,55.15,52.85,51.48,52.43,2.28,1.45,26.48,21.54,37.99,33.89,51.79,48.82,1.84,1.67,0.83,4.94,4.1,2.97,0.17,8.61,93.25
"Steven Kampfer","20-21","BOS","D",20,295.48,55.37,54.1,51.97,50.17,45.79,2.29,1.85,35.16,29.83,44.99,41.57,56.27,55.9,2.05,2.43,0.44,5.33,3.42,0.37,-0.38,6.52,93.8
"Steven Lorentz","20-21","CAR","C",45,453.55,54.18,52.75,53.2,54.24,53.79,1.88,1.59,28.76,25.76,43.46,38.24,58.15,49.05,2.6,2.23,0.29,3,5.22,9.1,0.37,6.52,93.84
"Steven Lorentz","21-22","CAR","C",67,693.1,49.81,56.36,57.2,56.83,57.81,1.98,1.99,33.13,25.65,47.38,35.44,61.57,46.77,2.97,2.17,-0.01,7.48,11.93,14.8,0.8,5.97,92.24
"Steven Stamkos","19-20","T.B","C",57,795.15,60.38,50.89,50.93,52.31,53.17,3.9,2.56,31.55,30.45,44.64,43,60.02,54.72,2.63,2.31,1.34,1.1,1.64,5.3,0.31,12.35,91.6
"Steven Stamkos","20-21","T.B","C",38,509.93,62.36,51.32,52.84,54.97,54.95,2.88,1.74,32.73,31.05,44.6,39.8,59.67,48.88,2.66,2.18,1.14,1.68,4.8,10.79,0.48,8.79,94.41
"Steven Stamkos","21-22","T.B","C",81,1112.5,63.33,50.09,51.67,51.6,53.49,3.96,2.29,30.45,30.34,43.99,41.15,56.52,53.02,2.86,2.49,1.67,0.11,2.84,3.5,0.37,13.01,92.44
"Sven Baertschi","19-20","VAN","L",6,61.22,0,55.18,59.08,60.99,60.45,0,2.02,32.88,26.71,51.38,35.58,72.17,46.17,3.18,2.08,-2.02,6.17,15.8,26,1.1,0,92.44
"T.J. Oshie","19-20","WSH","R",69,946.28,53.3,49.75,50.88,50.1,48.04,3.18,2.78,31.15,31.46,44.11,42.58,56.11,55.89,2.51,2.72,0.39,-0.31,1.53,0.22,-0.21,10.19,91.16
"T.J. Oshie","20-21","WSH","R",53,734.65,56.36,50.36,51.24,52.39,51.52,3.15,2.44,28.37,27.96,40.13,38.2,54.62,49.65,2.19,2.06,0.71,0.4,1.94,4.97,0.13,11.09,91.29
